比赛日期,比赛,比赛场次,比赛小场,对阵双方,胜方,战队,队员,位置,所选英雄,击杀,死亡,助攻,击杀小兵数量,击杀中立生物量,在我方野区击杀中立生物,在敌方野区击杀中立生物,获取金钱数,插眼数,拆眼数,购买真眼数,参与推塔数,游戏结束时等级,死亡时长,输出伤害总量,对英雄造成伤害,对英雄造成物理伤害,对英雄造成魔法伤害,承受英雄伤害,承受英雄物理伤害,承受英雄魔法伤害,双杀次数,三杀次数,四杀次数,五杀次数,装备1,装备2,装备3,装备4,装备5,装备6,饰品
2017.03.16	,2017职业联赛	,第六周	,第三场	,OMG vs EDG	,OMG	,OMG	,OMGFive	,SUPPORT	,仙灵女巫-璐璐	,0	,6	,15	,24	,0	,0	,0	,10746	,62	,18	,17	,1	,14	,186	,10702	,4529	,1052	,3271	,14856	,6762	,7870	,0	,0	,0	,0	,守望之眼	,救赎	,控制守卫	,（空）	,炽热香炉	,明朗之靴	,神谕改造	
2017.03.16	,2017职业联赛	,第六周	,第一场	,WE vs LGD	,WE	,LGD	,LGDImp	,ADC	,皮城女警-凯特琳	,1	,6	,0	,272	,8	,8	,0	,9929	,11	,9	,1	,0	,13	,147	,157500	,13118	,12103	,305	,15234	,9382	,5814	,0	,0	,0	,0	,狂战士胫甲	,多兰之刃	,短剑	,无尽之刃	,卢安娜的飓风	,狂热	,远见改造	
2017.03.16	,2017职业联赛	,第六周	,第一场	,WE vs LGD	,WE	,LGD	,LGDPyl	,SUPPORT	,天启者-卡尔玛	,0	,2	,1	,20	,0	,0	,0	,5930	,48	,10	,14	,0	,11	,60	,18823	,7038	,528	,6509	,8992	,4744	,4163	,0	,0	,0	,0	,疾行之靴	,军团圣盾	,守望之眼	,控制守卫	,（空）	,（空）	,神谕改造	
2017.03.16	,2017职业联赛	,第六周	,第一场	,WE vs LGD	,WE	,LGD	,LGDEimy	,JUNGLE	,法外狂徒-格雷福斯	,1	,3	,1	,141	,100	,65	,35	,7542	,26	,8	,6	,0	,13	,83	,105614	,6830	,6188	,593	,13388	,7040	,6084	,0	,0	,0	,0	,复用型药水	,附魔：战士	,黑色切割者	,忍者足具	,（空）	,（空）	,神谕改造	
2017.03.16	,2017职业联赛	,第六周	,第一场	,WE vs LGD	,WE	,LGD	,LGDJinoo	,MID	,九尾妖狐-阿狸	,0	,5	,0	,207	,0	,0	,0	,8211	,8	,10	,3	,0	,14	,168	,113488	,16028	,1084	,10875	,16074	,9795	,6114	,0	,0	,0	,0	,法师之靴	,莫雷洛秘典	,深渊权杖	,多兰之戒	,（空）	,多兰之戒	,神谕改造	
2017.03.16	,2017职业联赛	,第六周	,第一场	,WE vs LGD	,WE	,LGD	,LGDFunny	,TOP	,深海泰坦-诺提勒斯	,0	,4	,1	,163	,0	,0	,0	,7542	,11	,2	,2	,0	,13	,108	,84054	,8927	,1716	,7210	,19333	,9300	,9560	,0	,0	,0	,0	,腐败药水	,多兰之戒	,冰川护甲	,水银之靴	,振奋盔甲	,巨人腰带	,监视图腾（饰品）	
2017.03.16	,2017职业联赛	,第六周	,第一场	,WE vs LGD	,WE	,WE	,WExiye	,MID	,暗黑元首-辛德拉	,3	,0	,3	,267	,8	,3	,5	,12735	,12	,3	,3	,2	,16	,0	,173026	,13770	,1025	,12350	,12665	,3745	,7712	,0	,0	,0	,0	,多兰之戒	,多兰之戒	,莫雷洛秘典	,灭世者的死亡之帽	,法师之靴	,瑞莱的冰晶节杖	,远见改造	
2017.03.16	,2017职业联赛	,第六周	,第一场	,WE vs LGD	,WE	,WE	,WEMystic	,ADC	,寒冰射手-艾希	,0	,0	,4	,242	,9	,6	,3	,12203	,9	,13	,1	,4	,14	,0	,141161	,8875	,6951	,1748	,6518	,4247	,2072	,0	,0	,0	,0	,狂战士胫甲	,幻影之舞	,卢安娜的飓风	,无尽之刃	,吸血鬼节杖	,多兰之刃	,远见改造	
2017.03.16	,2017职业联赛	,第六周	,第一场	,WE vs LGD	,WE	,WE	,WECondi	,JUNGLE	,傲之追猎者-雷恩加尔	,12	,0	,5	,154	,114	,62	,52	,14758	,26	,8	,5	,4	,16	,0	,202663	,20758	,17381	,3059	,24956	,17679	,6769	,1	,0	,0	,0	,幽梦之灵	,附魔：战士	,黑色切割者	,水银之靴	,亡者的板甲	,十字镐	,神谕改造	
2017.03.16	,2017职业联赛	,第六周	,第一场	,WE vs LGD	,WE	,WE	,WE957	,TOP	,酒桶-古拉加斯	,5	,0	,5	,201	,1	,1	,0	,11865	,14	,4	,3	,0	,15	,0	,111094	,15443	,3123	,12186	,23896	,14703	,7120	,0	,0	,0	,0	,振奋盔甲	,多兰之戒	,忍者足具	,腐败药水	,冰脉护手	,日炎斗篷	,监视图腾（饰品）	
2017.03.16	,2017职业联赛	,第六周	,第一场	,WE vs LGD	,WE	,WE	,WEBen	,SUPPORT	,仙灵女巫-璐璐	,0	,2	,6	,11	,0	,0	,0	,8287	,36	,9	,9	,0	,11	,51	,12485	,3467	,1297	,2170	,10087	,3866	,5382	,0	,0	,0	,0	,军团圣盾	,守望之眼	,救赎	,控制守卫	,红水晶	,明朗之靴	,神谕改造	
2017.03.16	,2017职业联赛	,第六周	,第二场	,WE vs LGD	,WE	,LGD	,LGDImp	,ADC	,皮城女警-凯特琳	,0	,3	,1	,278	,9	,7	,2	,10949	,10	,7	,0	,3	,14	,50	,168980	,8940	,8314	,402	,12462	,7845	,4164	,0	,0	,0	,0	,复用型药水	,狂战士胫甲	,多兰之刃	,无尽之刃	,卢安娜的飓风	,疾射火炮	,远见改造	
2017.03.16	,2017职业联赛	,第六周	,第二场	,WE vs LGD	,WE	,LGD	,LGDPyl	,SUPPORT	,仙灵女巫-璐璐	,1	,5	,1	,19	,0	,0	,0	,6842	,45	,15	,14	,0	,11	,105	,8578	,2376	,514	,1861	,12363	,7511	,4852	,0	,0	,0	,0	,疾行之靴	,钢铁烈阳之匣	,守望之眼	,控制守卫	,（空）	,（空）	,神谕改造	
2017.03.16	,2017职业联赛	,第六周	,第二场	,WE vs LGD	,WE	,LGD	,LGDJinoo	,MID	,九尾妖狐-阿狸	,0	,4	,0	,236	,3	,2	,1	,9523	,10	,6	,5	,0	,14	,124	,118782	,9973	,1093	,6472	,13348	,9064	,3956	,0	,0	,0	,0	,莫雷洛秘典	,水银饰带	,速度之靴	,无用大棒	,探索者的护臂	,以太精魂	,神谕改造	
2017.03.16	,2017职业联赛	,第六周	,第二场	,WE vs LGD	,WE	,LGD	,LGDFunny	,TOP	,酒桶-古拉加斯	,1	,2	,1	,230	,11	,3	,8	,9362	,15	,2	,3	,0	,15	,77	,125278	,5040	,885	,4155	,15452	,9586	,5865	,0	,0	,0	,0	,守望者铠甲	,振奋盔甲	,冰脉护手	,多兰之戒	,忍者足具	,红水晶	,监视图腾（饰品）	
2017.03.16	,2017职业联赛	,第六周	,第二场	,WE vs LGD	,WE	,LGD	,LGDIntruder	,JUNGLE	,傲之追猎者-雷恩加尔	,1	,4	,0	,139	,114	,81	,33	,9087	,23	,10	,7	,0	,13	,91	,130786	,2010	,1510	,458	,21418	,15724	,5658	,0	,0	,0	,0	,附魔：战士	,亡者的板甲	,控制守卫	,燃烧宝石	,红水晶	,忍者足具	,神谕改造	
2017.03.16	,2017职业联赛	,第六周	,第二场	,WE vs LGD	,WE	,WE	,WExiye	,MID	,影流之主-劫	,4	,1	,5	,231	,9	,8	,1	,12236	,15	,3	,3	,1	,16	,35	,146148	,12836	,11043	,1117	,11661	,6339	,4047	,1	,0	,0	,0	,幽梦之灵	,暴风之剑	,海克斯饮魔刀	,水银之靴	,黑色切割者	,长剑	,远见改造	
2017.03.16	,2017职业联赛	,第六周	,第二场	,WE vs LGD	,WE	,WE	,WEMystic	,ADC	,戏命师-烬	,4	,0	,7	,255	,9	,8	,1	,12806	,12	,7	,3	,2	,15	,0	,177023	,14674	,12860	,1758	,6553	,4596	,1956	,1	,0	,0	,0	,夜之锋刃	,幽梦之灵	,控制守卫	,锯齿短匕	,疾射火炮	,忍者足具	,远见改造	
2017.03.16	,2017职业联赛	,第六周	,第二场	,WE vs LGD	,WE	,WE	,WECondi	,JUNGLE	,法外狂徒-格雷福斯	,4	,0	,6	,158	,107	,71	,36	,12091	,24	,7	,7	,2	,15	,0	,166566	,7597	,6130	,1383	,15104	,9023	,5155	,0	,0	,0	,0	,附魔：战士	,（空）	,抗魔斗篷	,黑色切割者	,幻影之舞	,狂战士胫甲	,神谕改造	
2017.03.16	,2017职业联赛	,第六周	,第二场	,WE vs LGD	,WE	,WE	,WE957	,TOP	,机械公敌-兰博	,3	,0	,8	,285	,32	,7	,25	,12609	,16	,5	,3	,2	,16	,0	,162216	,11136	,182	,10954	,9336	,6299	,2748	,0	,0	,0	,0	,虚空之杖	,法师之靴	,增幅典籍	,中娅沙漏	,复用型药水	,兰德里的折磨	,监视图腾（饰品）	
2017.03.16	,2017职业联赛	,第六周	,第二场	,WE vs LGD	,WE	,WE	,WEBen	,SUPPORT	,虚空先知-玛尔扎哈	,3	,2	,10	,19	,0	,0	,0	,9570	,39	,12	,10	,1	,13	,57	,24429	,7719	,1124	,6595	,8887	,5489	,3214	,0	,0	,0	,0	,复用型药水	,守望之眼	,（空）	,莫雷洛秘典	,疾行之靴	,红水晶	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,Newbee vs IM	,IM	,Newbee	,IMAmazingJ	,TOP	,青钢影-卡蜜尔	,7	,3	,5	,330	,15	,6	,9	,17154	,21	,3	,2	,3	,18	,103	,226749	,20312	,15758	,649	,26373	,15967	,9583	,1	,0	,0	,0	,巨型九头蛇	,三相之力	,兰顿之兆	,守护天使	,红水晶	,忍者足具	,监视图腾（饰品）	
2017.03.17	,2017职业联赛	,第六周	,第一场	,Newbee vs IM	,IM	,Newbee	,IMJinjiao	,ADC	,寒冰射手-艾希	,1	,1	,9	,357	,12	,6	,6	,16698	,10	,9	,2	,4	,18	,36	,254193	,10962	,8432	,2530	,10855	,7445	,3409	,0	,0	,0	,0	,水银弯刀	,卢安娜的飓风	,狂战士胫甲	,（空）	,凡性的提醒	,夺萃之镰	,远见改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,Newbee vs IM	,IM	,Newbee	,IMAthena	,MID	,九尾妖狐-阿狸	,4	,0	,5	,418	,27	,5	,22	,18110	,13	,20	,6	,2	,18	,0	,284122	,20166	,1319	,14661	,18645	,10132	,8512	,1	,0	,0	,0	,无用大棒	,灭世者的死亡之帽	,深渊权杖	,法师之靴	,虚空之杖	,莫雷洛秘典	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,Newbee vs IM	,IM	,Newbee	,IMRoad	,SUPPORT	,仙灵女巫-璐璐	,1	,2	,13	,31	,0	,0	,0	,11708	,57	,30	,17	,0	,16	,64	,16419	,3433	,998	,2434	,11049	,5503	,5444	,0	,0	,0	,0	,钢铁烈阳之匣	,（空）	,守望之眼	,疾行之靴	,炽热香炉	,（空）	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,Newbee vs IM	,IM	,Newbee	,IMBen4	,JUNGLE	,傲之追猎者-雷恩加尔	,4	,2	,5	,193	,151	,80	,71	,14591	,38	,18	,13	,0	,17	,50	,212272	,13208	,9470	,3576	,34993	,22329	,12373	,0	,0	,0	,0	,守护天使	,附魔：战士	,控制守卫	,忍者足具	,亡者的板甲	,黑色切割者	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,Newbee vs IM	,IM	,IM	,NBSwift	,JUNGLE	,蜘蛛女皇-伊莉丝	,5	,4	,3	,167	,131	,81	,50	,12973	,35	,20	,8	,0	,16	,114	,174491	,16323	,1765	,13641	,26408	,16925	,7810	,0	,0	,0	,0	,附魔：符能回声	,钢铁烈阳之匣	,兰德里的折磨	,（空）	,疾行之靴	,亡者的板甲	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,Newbee vs IM	,IM	,IM	,NBMor	,SUPPORT	,天启者-卡尔玛	,0	,2	,4	,33	,1	,0	,1	,9046	,57	,20	,15	,0	,14	,76	,23663	,6787	,629	,5859	,9424	,5913	,3324	,0	,0	,0	,0	,钢铁烈阳之匣	,明朗之靴	,（空）	,救赎	,守望之眼	,（空）	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,Newbee vs IM	,IM	,IM	,NBCoco	,MID	,发条魔灵-奥莉安娜	,1	,4	,2	,319	,14	,14	,0	,13026	,21	,4	,4	,0	,17	,125	,196465	,12169	,600	,11569	,14049	,7640	,4385	,0	,0	,0	,0	,爆裂魔杖	,增幅典籍	,法师之靴	,灭世者的死亡之帽	,深渊权杖	,莫雷洛秘典	,远见改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,Newbee vs IM	,IM	,IM	,NBLwx	,ADC	,惩戒之箭-韦鲁斯	,1	,4	,3	,364	,12	,4	,8	,14032	,14	,2	,4	,2	,16	,127	,204094	,18531	,17070	,1460	,10721	,7417	,2506	,0	,0	,0	,0	,夜之锋刃	,幽梦之灵	,魔宗	,明朗之靴	,多米尼克领主的致意	,吸血鬼节杖	,远见改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,Newbee vs IM	,IM	,IM	,NBSkye	,TOP	,荒漠屠夫-雷克顿	,1	,3	,4	,378	,25	,4	,21	,14321	,19	,6	,5	,0	,18	,47	,216792	,13513	,11790	,1723	,29104	,17940	,7590	,0	,0	,0	,0	,巨型九头蛇	,控制守卫	,兰顿之兆	,黑色切割者	,守护天使	,忍者足具	,监视图腾（饰品）	
比赛日期,比赛,比赛场次,比赛小场,对阵双方,胜方,战队,队员,位置,所选英雄,击杀,死亡,助攻,击杀小兵数量,击杀中立生物量,在我方野区击杀中立生物,在敌方野区击杀中立生物,获取金钱数,插眼数,拆眼数,购买真眼数,参与推塔数,游戏结束时等级,死亡时长,输出伤害总量,对英雄造成伤害,对英雄造成物理伤害,对英雄造成魔法伤害,承受英雄伤害,承受英雄物理伤害,承受英雄魔法伤害,双杀次数,三杀次数,四杀次数,五杀次数,装备1,装备2,装备3,装备4,装备5,装备6,饰品
2017.03.17	,2017职业联赛	,第六周	,第二场	,Newbee vs IM	,Newbee	,Newbee	,NBSwift	,JUNGLE	,法外狂徒-格雷福斯	,10	,3	,5	,210	,151	,65	,86	,15999	,27	,14	,4	,1	,17	,108	,254371	,26184	,23717	,1075	,30017	,22143	,7316	,2	,1	,0	,0	,水银饰带	,附魔：战士	,多米尼克领主的致意	,斯特拉克的挑战护手	,狂战士胫甲	,黑色切割者	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第二场	,Newbee vs IM	,Newbee	,Newbee	,NBMor	,SUPPORT	,虚空先知-玛尔扎哈	,3	,3	,15	,24	,1	,0	,1	,11144	,43	,10	,12	,0	,15	,101	,30551	,11063	,2272	,8314	,10950	,6395	,4172	,0	,0	,0	,0	,钢铁烈阳之匣	,疾行之靴	,红水晶	,救赎	,守望之眼	,（空）	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第二场	,Newbee vs IM	,Newbee	,Newbee	,NBCoco	,MID	,天启者-卡尔玛	,3	,2	,15	,260	,6	,4	,2	,14479	,20	,6	,4	,3	,17	,80	,178750	,21593	,1793	,19624	,11587	,7500	,4026	,1	,0	,0	,0	,灭世者的死亡之帽	,雅典娜的邪恶圣杯	,多兰之戒	,卢登的回声	,幽魂面具	,水银之靴	,监视图腾（饰品）	
2017.03.17	,2017职业联赛	,第六周	,第二场	,Newbee vs IM	,Newbee	,Newbee	,NBLwx	,ADC	,探险家-伊泽瑞尔	,8	,4	,5	,271	,13	,8	,5	,15095	,10	,8	,1	,3	,16	,129	,182568	,26010	,19145	,5670	,18476	,12319	,5914	,1	,0	,0	,0	,水银饰带	,破败王者之刃	,忍者足具	,魔切	,三相之力	,最后的轻语	,远见改造	
2017.03.17	,2017职业联赛	,第六周	,第二场	,Newbee vs IM	,Newbee	,Newbee	,NBSkye	,TOP	,深海泰坦-诺提勒斯	,0	,0	,15	,312	,16	,0	,16	,14202	,18	,4	,2	,3	,18	,0	,195426	,15408	,3461	,11946	,12328	,7079	,5073	,0	,0	,0	,0	,振奋盔甲	,（空）	,兰顿之兆	,冰霜之心	,日炎斗篷	,忍者足具	,监视图腾（饰品）	
2017.03.17	,2017职业联赛	,第六周	,第二场	,Newbee vs IM	,Newbee	,IM	,IMAmazingJ	,TOP	,暮光之眼-慎	,1	,2	,5	,277	,13	,3	,10	,11436	,17	,0	,2	,0	,16	,97	,136068	,6942	,4025	,2820	,30759	,18395	,11791	,0	,0	,0	,0	,亡者的板甲	,守望者铠甲	,提亚马特	,振奋盔甲	,巨人腰带	,水银之靴	,监视图腾（饰品）	
2017.03.17	,2017职业联赛	,第六周	,第二场	,Newbee vs IM	,Newbee	,IM	,IMJinjiao	,ADC	,戏命师-烬	,4	,3	,6	,287	,2	,2	,0	,13109	,13	,2	,3	,1	,15	,70	,172266	,22652	,18953	,3427	,12993	,6341	,6311	,0	,0	,0	,0	,夜之锋刃	,幽梦之灵	,最后的轻语	,格斗手套	,无尽之刃	,明朗之靴	,远见改造	
2017.03.17	,2017职业联赛	,第六周	,第二场	,Newbee vs IM	,Newbee	,IM	,IMAthena	,MID	,时间刺客-艾克	,0	,6	,4	,295	,2	,2	,0	,11505	,16	,5	,4	,0	,16	,192	,187264	,12708	,1105	,11577	,27914	,15426	,11628	,0	,0	,0	,0	,（空）	,中娅沙漏	,海克斯科技原型腰带-01	,巫妖之祸	,法师之靴	,控制守卫	,监视图腾（饰品）	
2017.03.17	,2017职业联赛	,第六周	,第二场	,Newbee vs IM	,Newbee	,IM	,IMRoad	,SUPPORT	,魂锁典狱长-锤石	,3	,7	,4	,47	,0	,0	,0	,8612	,32	,20	,8	,0	,13	,198	,16082	,4732	,673	,3171	,19949	,12339	,7029	,0	,0	,0	,0	,水银饰带	,钢铁烈阳之匣	,洞察红宝石	,疾行之靴	,燃烧宝石	,控制守卫	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第二场	,Newbee vs IM	,Newbee	,IM	,IMBen4	,JUNGLE	,傲之追猎者-雷恩加尔	,4	,6	,4	,156	,119	,69	,50	,10877	,36	,16	,14	,0	,15	,146	,139270	,9427	,6590	,2698	,34419	,21316	,12218	,0	,0	,0	,0	,布甲	,附魔：战士	,（空）	,守护天使	,亡者的板甲	,忍者足具	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第三场	,Newbee vs IM	,Newbee	,Newbee	,NBSwift	,JUNGLE	,傲之追猎者-雷恩加尔	,4	,5	,12	,268	,191	,111	,80	,18608	,39	,22	,7	,1	,18	,287	,269736	,21378	,15710	,5461	,72502	,45938	,23998	,0	,0	,0	,0	,附魔：战士	,兰顿之兆	,守护天使	,亡者的板甲	,振奋盔甲	,忍者足具	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第三场	,Newbee vs IM	,Newbee	,Newbee	,NBMor	,SUPPORT	,天启者-卡尔玛	,0	,1	,17	,44	,1	,0	,1	,15568	,91	,22	,26	,1	,18	,57	,47274	,6833	,683	,4842	,19279	,10887	,7472	,0	,0	,0	,0	,钢铁烈阳之匣	,明朗之靴	,炽热香炉	,救赎	,守望之眼	,（空）	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第三场	,Newbee vs IM	,Newbee	,Newbee	,NBCoco	,MID	,九尾妖狐-阿狸	,5	,3	,10	,336	,9	,5	,4	,19430	,13	,12	,5	,0	,18	,116	,255629	,27408	,1529	,18553	,21974	,10059	,10995	,0	,0	,0	,0	,灭世者的死亡之帽	,深渊权杖	,莫雷洛秘典	,中娅沙漏	,虚空之杖	,法师之靴	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第三场	,Newbee vs IM	,Newbee	,Newbee	,NBLwx	,ADC	,皮城女警-凯特琳	,10	,4	,4	,458	,46	,33	,13	,23682	,17	,15	,1	,8	,18	,204	,447838	,48160	,44684	,1908	,27300	,13355	,12692	,4	,0	,0	,0	,疾射火炮	,玛莫提乌斯之噬	,卢安娜的飓风	,无尽之刃	,幻影之舞	,多米尼克领主的致意	,远见改造	
2017.03.17	,2017职业联赛	,第六周	,第三场	,Newbee vs IM	,Newbee	,Newbee	,NBSkye	,TOP	,机械公敌-兰博	,2	,6	,10	,422	,41	,8	,33	,19722	,33	,5	,5	,0	,18	,250	,346113	,46725	,857	,45068	,27927	,18371	,8691	,0	,0	,0	,0	,深渊权杖	,虚空之杖	,中娅沙漏	,兰德里的折磨	,灭世者的死亡之帽	,水银之靴	,监视图腾（饰品）	
2017.03.17	,2017职业联赛	,第六周	,第三场	,Newbee vs IM	,Newbee	,IM	,IMAmazingJ	,TOP	,深海泰坦-诺提勒斯	,0	,5	,16	,393	,13	,13	,0	,18235	,31	,3	,3	,0	,18	,198	,248227	,18717	,3936	,14286	,50725	,25667	,20818	,0	,0	,0	,0	,兰顿之兆	,号令之旗	,守护天使	,振奋盔甲	,日炎斗篷	,水银之靴	,监视图腾（饰品）	
2017.03.17	,2017职业联赛	,第六周	,第三场	,Newbee vs IM	,Newbee	,IM	,IMJinjiao	,ADC	,探险家-伊泽瑞尔	,11	,2	,6	,436	,25	,23	,2	,22669	,16	,14	,1	,2	,18	,55	,384872	,46606	,32508	,11871	,29248	,15784	,12155	,2	,1	,0	,0	,凡性的提醒	,破败王者之刃	,三相之力	,魔切	,明朗之靴	,玛莫提乌斯之噬	,远见改造	
2017.03.17	,2017职业联赛	,第六周	,第三场	,Newbee vs IM	,Newbee	,IM	,IMAthena	,MID	,不祥之刃-卡特琳娜	,4	,5	,10	,423	,30	,6	,24	,18836	,30	,11	,8	,0	,18	,233	,333209	,25905	,1034	,24736	,32405	,17178	,13128	,0	,0	,0	,0	,守护天使	,中娅沙漏	,海克斯科技枪刃	,灭世者的死亡之帽	,虚空之杖	,法师之靴	,监视图腾（饰品）	
2017.03.17	,2017职业联赛	,第六周	,第三场	,Newbee vs IM	,Newbee	,IM	,IMRoad	,SUPPORT	,仙灵女巫-璐璐	,1	,4	,14	,47	,0	,0	,0	,14405	,79	,38	,20	,0	,18	,156	,38421	,9220	,1780	,4935	,24632	,8368	,15244	,0	,0	,0	,0	,钢铁烈阳之匣	,救赎	,守望之眼	,炽热香炉	,控制守卫	,明朗之靴	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第三场	,Newbee vs IM	,Newbee	,IM	,IMBen4	,JUNGLE	,法外狂徒-格雷福斯	,3	,5	,8	,297	,146	,100	,46	,18146	,46	,31	,10	,1	,18	,121	,331601	,34006	,29677	,3168	,39968	,21424	,16001	,0	,0	,0	,0	,忍者足具	,附魔：战士	,夜之锋刃	,凡性的提醒	,黑色切割者	,玛莫提乌斯之噬	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,IG vs QG	,QG	,IG	,IGKidKid	,JUNGLE	,法外狂徒-格雷福斯	,1	,3	,4	,226	,161	,94	,67	,12372	,24	,16	,8	,1	,16	,76	,203617	,12675	,11846	,669	,25545	,13823	,11399	,0	,0	,0	,0	,附魔：战士	,死刑宣告	,最后的轻语	,斯特拉克的挑战护手	,黑色切割者	,狂战士胫甲	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,IG vs QG	,QG	,IG	,IGRookie	,MID	,机械先驱-维克托	,4	,4	,3	,303	,22	,17	,5	,14042	,10	,15	,6	,0	,16	,90	,219846	,17171	,242	,16929	,15766	,7578	,7732	,0	,0	,0	,0	,瑞莱的冰晶节杖	,巫妖之祸	,无用大棒	,完美海克斯核心	,爆裂魔杖	,明朗之靴	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,IG vs QG	,QG	,IG	,IGMarge	,ADC	,惩戒之箭-韦鲁斯	,1	,2	,6	,300	,4	,4	,0	,12671	,15	,13	,3	,0	,15	,81	,195135	,21027	,18189	,2450	,12163	,7868	,3725	,0	,0	,0	,0	,幽梦之灵	,夜之锋刃	,魔切	,控制守卫	,明朗之靴	,凡性的提醒	,远见改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,IG vs QG	,QG	,IG	,IGMegan	,SUPPORT	,唤潮鲛姬-娜美	,2	,3	,6	,17	,0	,0	,0	,9375	,60	,14	,20	,1	,13	,81	,14637	,4355	,1005	,3349	,13629	,6445	,6556	,0	,0	,0	,0	,守望之眼	,救赎	,钢铁烈阳之匣	,疾行之靴	,控制守卫	,（空）	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,IG vs QG	,QG	,IG	,IGDuke	,TOP	,酒桶-古拉加斯	,0	,0	,3	,332	,14	,6	,8	,13051	,17	,4	,0	,1	,18	,0	,206369	,13748	,2589	,11074	,26118	,14142	,9523	,0	,0	,0	,0	,腐败药水	,守护天使	,振奋盔甲	,日炎斗篷	,冰脉护手	,忍者足具	,监视图腾（饰品）	
2017.03.17	,2017职业联赛	,第六周	,第一场	,IG vs QG	,QG	,QG	,QGDoinb	,MID	,天启者-卡尔玛	,2	,1	,10	,339	,15	,5	,10	,15380	,20	,7	,4	,3	,18	,46	,244986	,25054	,1407	,21932	,16025	,8233	,7764	,0	,0	,0	,0	,卢登的回声	,爆裂魔杖	,法师之靴	,雅典娜的邪恶圣杯	,炽热香炉	,无用大棒	,远见改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,IG vs QG	,QG	,QG	,QGClid	,JUNGLE	,傲之追猎者-雷恩加尔	,2	,2	,5	,211	,188	,94	,94	,12962	,29	,8	,5	,0	,16	,60	,211261	,12223	,9260	,2887	,23531	,17998	,5448	,0	,0	,0	,0	,附魔：战士	,幽梦之灵	,净蚀	,锯齿短匕	,忍者足具	,抗魔斗篷	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,IG vs QG	,QG	,QG	,QGAlone	,ADC	,探险家-伊泽瑞尔	,6	,1	,1	,317	,8	,7	,1	,15738	,15	,4	,2	,2	,17	,30	,215972	,20743	,12795	,6264	,14389	,9401	,4898	,0	,0	,0	,0	,忍者足具	,凡性的提醒	,水银饰带	,三相之力	,吸血鬼节杖	,魔切	,远见改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,IG vs QG	,QG	,QG	,QGAli	,SUPPORT	,仙灵女巫-璐璐	,0	,2	,8	,21	,1	,1	,0	,9688	,53	,13	,11	,0	,14	,80	,18632	,3143	,908	,1864	,14442	,7767	,6626	,0	,0	,0	,0	,守望之眼	,（空）	,救赎	,抗魔斗篷	,军团圣盾	,疾行之靴	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第一场	,IG vs QG	,QG	,QG	,QGKabe	,TOP	,圣锤之毅-波比	,2	,2	,4	,320	,5	,3	,2	,14342	,21	,5	,4	,1	,18	,70	,185692	,13820	,8750	,4485	,27251	,14655	,12214	,0	,0	,0	,0	,振奋盔甲	,冰脉护手	,巨人腰带	,守护天使	,日炎斗篷	,水银之靴	,监视图腾（饰品）	
2017.03.17	,2017职业联赛	,第六周	,第二场	,IG vs QG	,IG	,IG	,IGKidKid	,JUNGLE	,傲之追猎者-雷恩加尔	,4	,3	,11	,175	,137	,77	,60	,13266	,26	,10	,8	,1	,16	,131	,172115	,9533	,6959	,2558	,32393	,22981	,9376	,0	,0	,0	,0	,附魔：战士	,黑色切割者	,亡者的板甲	,燃烧宝石	,幽魂斗篷	,忍者足具	,神谕改造	
2017.03.17	,2017职业联赛	,第六周	,第二场	,IG vs QG	,IG	,IG	,IGRookie	,MID	,影流之主-劫	,10	,1	,8	,276	,18	,6	,12	,16807	,11	,10	,6	,3	,18	,49	,206850	,24278	,20137	,3192	,19150	,12085	,7064	,3	,0	,0	,0	,凡性的提醒	,夜之锋刃	,幽梦之灵	,黑色切割者	,负极斗篷	,忍者足具	,神谕改造	
