gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,custom_week,custom_damagetaken
1060050,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060050?gameHash=69abc5981e737766&tab=overview,LMS,2017-1,42798.1129398148,5.2,1,7.03,9,Red,ADC,Betty,Flash Wolves,Sivir,Shen,Varus,Rengar,Renekton,Nautilus,46.7333333333,1,4,1,4,12,14,1,0,0,0,0,0,6,0.0855920114,0,0.5563480742,0,10.6981,3,2,0,0,0,0,0,0,0,0,,,1,12.7889666667,1,0,9,8,0,27.0142833333,0,2,32376,692.7817403709,0.3265322589,0.2916551966,19,0.4065620542,0.0989583333,15,0.3209700428,4,4,,,21910,340.9694721826,18250,0.1839940165,519,10,9,1,11.3195435093,0.3555956679,79,78,1,3112,3028,84,5297,4650,647,3502,2658,844,5,17070
1060050,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060050?gameHash=69abc5981e737766&tab=overview,LMS,2017-1,42798.1129398148,5.2,1,7.03,10,Red,Support,SwordArt,Flash Wolves,Nami,Shen,Varus,Rengar,Renekton,Nautilus,46.7333333333,1,0,1,5,12,14,0,0,0,0,0,0,6,0,0,0.5563480742,0,10.6981,3,2,0,0,0,0,0,0,0,0,,,1,12.7889666667,1,0,9,8,0,27.0142833333,0,2,8067,172.6176890157,0.0813607528,0.1067743872,69,1.4764621969,0.359375,15,0.3209700428,41,16,,,11809,124.8282453638,11450,0.0176211454,20,0,0,0,0.4279600571,0.0144404332,3,3,0,2088,1734,354,3459,2906,553,2795,2570,225,5,9267
1060068,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060068?gameHash=34c2d371eb319b57&tab=overview,LMS,2017-1,42798.1747222222,5.2,2,7.03,1,Blue,Top,Rins,Flash Wolves,Gragas,Shen,Maokai,Malzahar,Cassiopeia,Syndra,26.25,1,5,1,7,18,4,0,0,0,0,0,0,10,0.1904761905,0,0.8380952381,0,8.08505,2,0,0,0,0,0,0,0,0,0,1,,1,6.7063666667,1,1,10,0,1,21.5620833333,1,0,10889,414.819047619,0.2002022431,0.1987124464,13,0.4952380952,0.1460674157,1,0.0380952381,4,2,,,11154,292.7923809524,10600,0.1495564005,182,19,6,13,7.6571428571,0.1951871658,81,90,-9,3237,3309,-72,5386,4917,469,4949,4509,440,5,19977
1060068,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060068?gameHash=34c2d371eb319b57&tab=overview,LMS,2017-1,42798.1747222222,5.2,2,7.03,2,Blue,Jungle,Karsa,Flash Wolves,Rengar,Shen,Maokai,Malzahar,Cassiopeia,Syndra,26.25,1,10,0,6,18,4,1,1,1,0,1,0,10,0.380952381,0,0.8380952381,1,8.08505,2,0,2,0,0,2,0,0,0,0,1,,1,6.7063666667,1,1,10,0,1,21.5620833333,1,0,18427,701.980952381,0.3387938959,0.2457417653,11,0.419047619,0.1235955056,8,0.3047619048,6,6,,,12973,362.0876190476,11995,0.4517118038,36,123,61,62,6.0571428571,0.1898395722,61,55,6,3679,3083,596,5473,4520,953,3751,3564,187,5,21693
1060068,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060068?gameHash=34c2d371eb319b57&tab=overview,LMS,2017-1,42798.1747222222,5.2,2,7.03,3,Blue,Middle,Maple,Flash Wolves,Ryze,Shen,Maokai,Malzahar,Cassiopeia,Syndra,26.25,1,1,1,6,18,4,0,0,0,0,0,0,10,0.0380952381,0.0761904762,0.8380952381,0,8.08505,2,0,0,0,0,0,0,0,0,0,1,,1,6.7063666667,1,1,10,0,1,21.5620833333,1,0,10991,418.7047619048,0.2020775878,0.1961011428,14,0.5333333333,0.1573033708,1,0.0380952381,3,5,,,11053,288.9447619048,10125,0.2678911412,208,20,3,17,8.6857142857,0.2112299465,91,74,17,3562,2949,613,5708,4343,1365,5119,4366,753,5,13911
1060068,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060068?gameHash=34c2d371eb319b57&tab=overview,LMS,2017-1,42798.1747222222,5.2,2,7.03,4,Blue,ADC,Betty,Flash Wolves,Sivir,Shen,Maokai,Malzahar,Cassiopeia,Syndra,26.25,1,2,1,7,18,4,0,0,0,0,0,0,10,0.0761904762,0.0761904762,0.8380952381,0,8.08505,2,0,0,0,0,0,0,0,0,0,1,,1,6.7063666667,1,1,10,0,1,21.5620833333,1,0,11170,425.5238095238,0.2053686339,0.2446558767,9,0.3428571429,0.1011235955,4,0.1523809524,0,0,,,12931,360.4876190476,12800,0.6562905318,257,28,13,15,10.8571428571,0.3823529412,84,78,6,3791,3012,779,6036,4464,1572,3288,2687,601,5,8657
1060068,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060068?gameHash=34c2d371eb319b57&tab=overview,LMS,2017-1,42798.1747222222,5.2,2,7.03,5,Blue,Support,SwordArt,Flash Wolves,Lulu,Shen,Maokai,Malzahar,Cassiopeia,Syndra,26.25,1,0,1,9,18,4,0,0,0,0,0,0,10,0,0,0.8380952381,0,8.08505,2,0,0,0,0,0,0,0,0,0,1,,1,6.7063666667,1,1,10,0,1,21.5620833333,1,0,2913,110.9714285714,0.0535576393,0.1147887688,42,1.6,0.4719101124,6,0.2285714286,25,8,,,7908,169.1352380952,7200,0.4,11,2,0,2,0.4952380952,0.0213903743,2,1,1,2106,1681,425,3588,2634,954,2848,2469,379,5,6871
1060068,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060068?gameHash=34c2d371eb319b57&tab=overview,LMS,2017-1,42798.1747222222,5.2,2,7.03,6,Red,Top,Ninuo,Fire Ball,Renekton,LeBlanc,Varus,Ashe,Rumble,Camille,26.25,0,0,4,1,4,18,0,0,0,0,0,0,10,0,0.1904761905,0.8380952381,0,8.08505,0,2,0,0,0,0,0,0,0,0,0,,0,6.7063666667,0,0,0,10,0,21.5620833333,0,1,6804,259.2,0.1974864308,0.2684699915,14,0.5333333333,0.1609195402,3,0.1142857143,3,5,,,9185,217.7828571429,9125,-0.1495564005,263,3,3,0,10.1333333333,0.3791044776,90,81,9,3309,3237,72,4917,5386,-469,4509,4949,-440,5,22192
1060068,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060068?gameHash=34c2d371eb319b57&tab=overview,LMS,2017-1,42798.1747222222,5.2,2,7.03,7,Red,Jungle,Wind,Fire Ball,Graves,LeBlanc,Varus,Ashe,Rumble,Camille,26.25,0,0,5,1,4,18,0,0,0,0,0,1,10,0,0.380952381,0.8380952381,0,8.08505,0,2,0,2,0,0,0,0,0,0,0,,0,6.7063666667,0,0,0,10,0,21.5620833333,0,1,7064,269.1047619048,0.2050329434,0.1962430732,31,1.180952381,0.3563218391,6,0.2285714286,12,8,,,7647,159.1923809524,7575,-0.4517118038,46,84,55,29,4.9523809524,0.1402985075,55,61,-6,3083,3679,-596,4520,5473,-953,3564,3751,-187,5,15646
1060068,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060068?gameHash=34c2d371eb319b57&tab=overview,LMS,2017-1,42798.1747222222,5.2,2,7.03,8,Red,Middle,MarS,Fire Ball,Corki,LeBlanc,Varus,Ashe,Rumble,Camille,26.25,0,2,2,2,4,18,0,0,0,0,0,0,10,0.0761904762,0.0380952381,0.8380952381,0,8.08505,0,2,0,0,0,0,0,0,0,0,0,,0,6.7063666667,0,0,0,10,0,21.5620833333,0,1,12172,463.6952380952,0.3532928918,0.2292570677,9,0.3428571429,0.1034482759,3,0.1142857143,3,4,,,8350,185.9733333333,7733,-0.2678911412,184,3,3,0,7.1238095238,0.2268656716,74,91,-17,2949,3562,-613,4343,5708,-1365,4366,5119,-753,5,13839
1060068,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060068?gameHash=34c2d371eb319b57&tab=overview,LMS,2017-1,42798.1747222222,5.2,2,7.03,9,Red,ADC,Unified,Fire Ball,Jhin,LeBlanc,Varus,Ashe,Rumble,Camille,26.25,0,2,4,1,4,18,1,0,0,0,0,0,10,0.0761904762,0.0761904762,0.8380952381,0,8.08505,0,2,0,0,0,0,0,0,0,0,0,,0,6.7063666667,0,0,0,10,0,21.5620833333,0,1,5675,216.1904761905,0.1647171509,0.2262515263,8,0.3047619048,0.091954023,2,0.0761904762,2,0,,,8286,183.5352380952,6475,-0.6562905318,194,1,1,0,7.4285714286,0.2328358209,78,84,-6,3012,3791,-779,4464,6036,-1572,2687,3288,-601,5,11519
1060068,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060068?gameHash=34c2d371eb319b57&tab=overview,LMS,2017-1,42798.1747222222,5.2,2,7.03,10,Red,Support,SkuLL,Fire Ball,Karma,LeBlanc,Varus,Ashe,Rumble,Camille,26.25,0,0,3,2,4,18,0,0,0,0,0,0,10,0,0,0.8380952381,0,8.08505,0,2,0,0,0,0,0,0,0,0,0,,0,6.7063666667,0,0,0,10,0,21.5620833333,0,1,2738,104.3047619048,0.0794705831,0.0797783413,25,0.9523809524,0.2873563218,6,0.2285714286,11,8,,,5167,64.7161904762,4800,-0.4,14,0,0,0,0.5333333333,0.0208955224,1,2,-1,1681,2106,-425,2634,3588,-954,2469,2848,-379,5,9402
1060073,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060073?gameHash=e6eef24a22ebffb1&tab=overview,LMS,2017-1,42798.2126041667,5.2,1,7.03,1,Blue,Top,Morning,J Team,Maokai,Rumble,Rengar,Syndra,Nautilus,Sivir,28.8166666667,0,1,3,0,3,19,0,0,0,0,0,0,13,0.03470214,0.0694042799,0.7634470792,0,11.5159333333,0,3,0,0,0,0,0,0,0,0,,,0,15.4097,0,0,0,11,0,23.6147333333,0,1,17314,600.8328513592,0.3320229352,0.1997807683,12,0.4164256796,0.1090909091,3,0.1041064199,4,5,,,8521,164.4409485252,8075,-0.2796271638,210,0,0,0,7.2874493927,0.23,67,82,-15,2812,3121,-309,4496,4898,-402,4287,4375,-88,5,27762
1060073,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060073?gameHash=e6eef24a22ebffb1&tab=overview,LMS,2017-1,42798.2126041667,5.2,1,7.03,2,Blue,Jungle,Breaker,J Team,Kha'zix,Rumble,Rengar,Syndra,Nautilus,Sivir,28.8166666667,0,0,6,2,3,19,0,0,0,0,0,1,13,0,0.1735106998,0.7634470792,0,11.5159333333,0,3,0,2,0,0,0,0,0,0,,,0,15.4097,0,0,0,11,0,23.6147333333,0,1,5369,186.3157894737,0.102958943,0.1627643428,31,1.0757663389,0.2818181818,4,0.1388085599,14,11,,,7643,133.9724696356,7550,-0.3452054795,6,103,77,26,3.7825332562,0.11,46,41,5,2934,3064,-130,4142,4902,-760,3688,3704,-16,5,27927
1060073,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060073?gameHash=e6eef24a22ebffb1&tab=overview,LMS,2017-1,42798.2126041667,5.2,1,7.03,3,Blue,Middle,Fofo,J Team,Ryze,Rumble,Rengar,Syndra,Nautilus,Sivir,28.8166666667,0,0,3,2,3,19,0,0,0,0,0,0,13,0,0.2429149798,0.7634470792,0,11.5159333333,0,3,0,0,0,0,0,0,0,0,,,0,15.4097,0,0,0,11,0,23.6147333333,0,1,5632,195.4424522846,0.1080023779,0.262472596,19,0.6593406593,0.1727272727,5,0.1735106998,8,8,,,10008,216.0430306536,9385,-0.3378348461,273,12,3,9,9.8901098901,0.35,96,100,-4,3375,3589,-214,5068,6305,-1237,5025,5117,-92,5,12251
1060073,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060073?gameHash=e6eef24a22ebffb1&tab=overview,LMS,2017-1,42798.2126041667,5.2,1,7.03,4,Blue,ADC,Bebe,J Team,Jhin,Rumble,Rengar,Syndra,Nautilus,Sivir,28.8166666667,0,2,2,1,3,19,0,0,0,0,0,0,13,0.0694042799,0.03470214,0.7634470792,0,11.5159333333,0,3,0,1,0,0,0,0,0,0,,,0,15.4097,0,0,0,11,0,23.6147333333,0,1,11324,392.967032967,0.2171553493,0.2628098755,15,0.5205320995,0.1363636364,5,0.1735106998,4,4,,,10016,216.3206477733,9575,-0.0873907615,256,2,0,2,8.953152111,0.2975,85,84,1,3254,3184,70,5020,4959,61,3196,3467,-271,5,8498
1060073,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060073?gameHash=e6eef24a22ebffb1&tab=overview,LMS,2017-1,42798.2126041667,5.2,1,7.03,5,Blue,Support,Jay,J Team,Miss Fortune,Rumble,Rengar,Syndra,Nautilus,Sivir,28.8166666667,0,0,5,2,3,19,0,0,0,0,0,0,13,0,0.1388085599,0.7634470792,0,11.5159333333,0,3,0,0,0,0,0,0,0,0,,,0,15.4097,0,0,0,11,0,23.6147333333,0,1,12508,434.0543666859,0.2398603947,0.1121724173,33,1.1451706189,0.3,7,0.2429149798,17,10,,,6443,92.3299016773,5800,-0.2424242424,11,0,0,0,0.3817235396,0.0125,3,6,-3,2117,1908,209,3151,3015,136,2571,2230,341,5,14772
1060073,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060073?gameHash=e6eef24a22ebffb1&tab=overview,LMS,2017-1,42798.2126041667,5.2,1,7.03,6,Red,Top,Ziv,AHQ e-Sports Club,Gragas,Camille,Jayce,Varus,Lulu,Karma,28.8166666667,1,2,1,7,19,3,0,0,0,0,0,0,13,0.0694042799,0.03470214,0.7634470792,0,11.5159333333,3,0,0,0,0,0,0,0,0,0,,,1,15.4097,1,1,11,0,1,23.6147333333,1,0,18772,651.4285714286,0.2764206093,0.194972355,15,0.5205320995,0.1401869159,3,0.1041064199,2,2,,,12027,286.1066512435,10700,0.2796271638,254,11,2,9,9.1960670908,0.2651356994,82,67,15,3121,2812,309,4898,4496,402,4375,4287,88,5,26637
1060073,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060073?gameHash=e6eef24a22ebffb1&tab=overview,LMS,2017-1,42798.2126041667,5.2,1,7.03,7,Red,Jungle,Mountain,AHQ e-Sports Club,Lee Sin,Camille,Jayce,Varus,Lulu,Karma,28.8166666667,1,5,1,6,19,3,0,0,0,0,1,0,13,0.1735106998,0,0.7634470792,1,11.5159333333,3,0,2,0,2,0,0,0,0,0,,,1,15.4097,1,1,11,0,1,23.6147333333,1,0,13027,452.0647773279,0.191824594,0.1992763597,24,0.8328513592,0.2242990654,13,0.4511278195,8,5,,,12209,292.4224407172,10700,0.3452054795,20,100,67,33,4.1642567958,0.1106471816,41,46,-5,3064,2934,130,4902,4142,760,3704,3688,16,5,27157
1060073,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060073?gameHash=e6eef24a22ebffb1&tab=overview,LMS,2017-1,42798.2126041667,5.2,1,7.03,8,Red,Middle,Chawy,AHQ e-Sports Club,Orianna,Camille,Jayce,Varus,Lulu,Karma,28.8166666667,1,7,0,9,19,3,1,0,0,0,0,0,13,0.2429149798,0,0.7634470792,0,11.5159333333,3,0,0,0,0,0,0,0,0,0,,,1,15.4097,1,1,11,0,1,23.6147333333,1,0,18365,637.3048004627,0.2704274712,0.2699613586,15,0.5205320995,0.1401869159,13,0.4511278195,4,4,,,15198,396.1471370735,13200,0.3378348461,295,5,4,1,10.4106419896,0.2922755741,100,96,4,3589,3375,214,6305,5068,1237,5117,5025,92,5,8700
1060073,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060073?gameHash=e6eef24a22ebffb1&tab=overview,LMS,2017-1,42798.2126041667,5.2,1,7.03,9,Red,ADC,An,AHQ e-Sports Club,Ashe,Camille,Jayce,Varus,Lulu,Karma,28.8166666667,1,1,0,5,19,3,0,0,0,0,0,0,13,0.03470214,0.0694042799,0.7634470792,0,11.5159333333,3,0,1,0,1,0,0,0,0,0,,,1,15.4097,1,1,11,0,1,23.6147333333,1,0,10689,370.9311740891,0.1573971816,0.201617549,12,0.4164256796,0.1121495327,6,0.2082128398,2,2,,,12308,295.8579525737,10450,0.0873907615,260,11,7,4,9.4042799306,0.2734864301,84,85,-1,3184,3254,-70,4959,5020,-61,3467,3196,271,5,8439
1060073,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060073?gameHash=e6eef24a22ebffb1&tab=overview,LMS,2017-1,42798.2126041667,5.2,1,7.03,10,Red,Support,Albis,AHQ e-Sports Club,Malzahar,Camille,Jayce,Varus,Lulu,Karma,28.8166666667,1,4,1,7,19,3,0,0,0,0,0,0,13,0.1388085599,0,0.7634470792,0,11.5159333333,3,0,0,0,0,0,0,0,0,0,,,1,15.4097,1,1,11,0,1,23.6147333333,1,0,7058,244.9277038751,0.1039301439,0.1341723777,41,1.4227877386,0.3831775701,23,0.7981492192,23,13,,,9456,196.8874493927,7400,0.2424242424,36,3,0,3,1.3533834586,0.0584551148,6,3,3,1908,2117,-209,3015,3151,-136,2230,2571,-341,5,9907
1060083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060083?gameHash=91559a934524e702&tab=overview,LMS,2017-1,42798.2642708333,5.2,2,7.03,1,Blue,Top,Morning,J Team,Nautilus,Rengar,Rumble,Gragas,Sivir,Orianna,47.0666666667,0,3,6,13,29,26,0,0,0,0,0,0,2,0.0637393768,0.0424929178,1.1685552408,0,11.31215,3,1,0,0,0,0,0,0,0,0,,,1,10.5043166667,1,1,6,11,1,23.2859666667,1,2,15106,320.9490084986,0.1309420616,0.154782298,9,0.1912181303,0.0494505495,12,0.2549575071,3,4,,,14506,180.3790368272,13560,-0.2207643103,250,3,0,3,5.3753541076,0.1571609632,85,68,17,3504,2855,649,5445,4596,849,4888,4084,804,5,35509
1060083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060083?gameHash=91559a934524e702&tab=overview,LMS,2017-1,42798.2642708333,5.2,2,7.03,2,Blue,Jungle,Breaker,J Team,Lee Sin,Rengar,Rumble,Gragas,Sivir,Orianna,47.0666666667,0,3,6,14,29,26,0,0,0,0,0,0,2,0.0637393768,0.1487252125,1.1685552408,0,11.31215,3,1,1,1,0,0,1,0,0,0,,,1,10.5043166667,1,1,6,11,1,23.2859666667,1,2,9913,210.6161473088,0.0859280191,0.1576811023,61,1.2960339943,0.3351648352,12,0.2549575071,25,20,,,14665,183.757223796,13475,-0.2319173364,26,122,71,51,3.1444759207,0.1166032953,45,51,-6,3237,3014,223,4977,4892,85,3392,3344,48,5,40740
1060083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060083?gameHash=91559a934524e702&tab=overview,LMS,2017-1,42798.2642708333,5.2,2,7.03,3,Blue,Middle,Fofo,J Team,Syndra,Rengar,Rumble,Gragas,Sivir,Orianna,47.0666666667,0,10,5,7,29,26,2,0,0,0,0,1,2,0.2124645892,0.1274787535,1.1685552408,0,11.31215,3,1,0,0,0,0,0,0,0,0,,,1,10.5043166667,1,1,6,11,1,23.2859666667,1,2,34371,730.2620396601,0.2979352311,0.2658484381,19,0.4036827195,0.1043956044,6,0.1274787535,2,2,,,20598,309.8124645892,19400,0.0720961282,358,47,17,30,8.604815864,0.3219264892,88,85,3,4004,3320,684,7088,5216,1872,4998,4518,480,5,21207
1060083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060083?gameHash=91559a934524e702&tab=overview,LMS,2017-1,42798.2642708333,5.2,2,7.03,4,Blue,ADC,Bebe,J Team,Miss Fortune,Rengar,Rumble,Gragas,Sivir,Orianna,47.0666666667,0,10,3,7,29,26,1,1,0,0,0,0,2,0.2124645892,0.2337110482,1.1685552408,0,11.31215,3,1,0,0,0,0,0,0,1,0,,,1,10.5043166667,1,1,6,11,1,23.2859666667,1,2,33357,708.7181303116,0.2891456607,0.2718465931,17,0.3611898017,0.0934065934,26,0.552407932,3,4,,,20927,316.8025495751,19750,0.1279461279,395,17,11,6,8.7535410765,0.3675538657,74,67,7,3387,3262,125,5692,4923,769,3383,2988,395,5,25089
1060083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060083?gameHash=91559a934524e702&tab=overview,LMS,2017-1,42798.2642708333,5.2,2,7.03,5,Blue,Support,Jay,J Team,Zyra,Rengar,Rumble,Gragas,Sivir,Orianna,47.0666666667,0,3,6,15,29,26,0,0,0,0,0,0,2,0.0637393768,0,1.1685552408,1,11.31215,3,1,1,0,0,1,0,0,0,0,,,1,10.5043166667,1,1,6,11,1,23.2859666667,1,2,22617,480.5311614731,0.1960490274,0.1498415685,76,1.6147308782,0.4175824176,12,0.2549575071,45,23,,,14235,174.6212464589,13875,0.1163012393,40,2,1,1,0.8923512748,0.0367553866,7,4,3,2204,1851,353,3770,2907,863,2474,1588,886,5,31380
1060083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060083?gameHash=91559a934524e702&tab=overview,LMS,2017-1,42798.2642708333,5.2,2,7.03,6,Red,Top,Ziv,AHQ e-Sports Club,Maokai,Camille,Jayce,Varus,Lulu,Karma,47.0666666667,1,2,6,15,26,29,0,0,0,0,0,0,2,0.0424929178,0.0637393768,1.1685552408,0,11.31215,1,3,0,0,0,0,0,0,0,0,,,0,10.5043166667,0,0,11,6,0,23.2859666667,2,1,19762,419.8725212465,0.1648894451,0.1909838873,25,0.5311614731,0.1282051282,7,0.1487252125,2,1,,,17836,251.1297450425,16925,0.2207643103,292,4,4,0,6.2889518414,0.1875658588,68,85,-17,2855,3504,-649,4596,5445,-849,4084,4888,-804,5,51216
1060083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060083?gameHash=91559a934524e702&tab=overview,LMS,2017-1,42798.2642708333,5.2,2,7.03,7,Red,Jungle,Mountain,AHQ e-Sports Club,Graves,Camille,Jayce,Varus,Lulu,Karma,47.0666666667,1,7,7,11,26,29,1,0,0,0,0,0,2,0.1487252125,0.0637393768,1.1685552408,0,11.31215,1,3,1,1,0,1,0,0,0,0,,,0,10.5043166667,0,0,11,6,0,23.2859666667,2,1,32264,685.4957507082,0.2692031706,0.2124415892,41,0.8711048159,0.2102564103,15,0.3186968839,19,9,,,19164,279.3450424929,17010,0.2319173364,126,181,104,77,6.5226628895,0.2307692308,51,45,6,3014,3237,-223,4892,4977,-85,3344,3392,-48,5,36131
1060083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060083?gameHash=91559a934524e702&tab=overview,LMS,2017-1,42798.2642708333,5.2,2,7.03,8,Red,Middle,Chawy,AHQ e-Sports Club,Ryze,Camille,Jayce,Varus,Lulu,Karma,47.0666666667,1,6,4,8,26,29,1,0,0,0,0,0,2,0.1274787535,0.2124645892,1.1685552408,0,11.31215,1,3,0,0,0,0,0,0,0,0,,,0,10.5043166667,0,0,11,6,0,23.2859666667,2,1,22853,485.545325779,0.1906800167,0.2483121449,23,0.4886685552,0.1179487179,12,0.2549575071,5,4,,,21384,326.5121813031,18050,-0.0720961282,413,30,21,9,9.4121813031,0.3140147524,85,88,-3,3320,4004,-684,5216,7088,-1872,4518,4998,-480,5,25270
1060083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060083?gameHash=91559a934524e702&tab=overview,LMS,2017-1,42798.2642708333,5.2,2,7.03,9,Red,ADC,An,AHQ e-Sports Club,Jhin,Camille,Jayce,Varus,Lulu,Karma,47.0666666667,1,11,3,10,26,29,1,0,0,0,1,0,2,0.2337110482,0.2124645892,1.1685552408,0,11.31215,1,3,0,0,0,0,0,0,0,1,,,0,10.5043166667,0,0,11,6,0,23.2859666667,2,1,33477,711.2677053824,0.2793241552,0.2277916018,23,0.4886685552,0.1179487179,11,0.2337110482,7,7,,,20114,299.5291784703,17375,-0.1279461279,305,14,6,8,6.7776203966,0.2328767123,67,74,-7,3262,3387,-125,4923,5692,-769,2988,3383,-395,5,13216
1060083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060083?gameHash=91559a934524e702&tab=overview,LMS,2017-1,42798.2642708333,5.2,2,7.03,10,Red,Support,Albis,AHQ e-Sports Club,Malzahar,Camille,Jayce,Varus,Lulu,Karma,47.0666666667,1,0,9,12,26,29,0,0,0,0,0,0,2,0,0.0637393768,1.1685552408,0,11.31215,1,3,0,1,0,0,0,0,0,0,,,0,10.5043166667,0,0,11,6,0,23.2859666667,2,1,11494,244.2067988669,0.0959032123,0.1204707768,83,1.7634560907,0.4256410256,29,0.6161473088,53,30,,,13472,158.4101983003,12350,-0.1163012393,45,0,0,0,0.9560906516,0.0347734457,4,7,-3,1851,2204,-353,2907,3770,-863,1588,2474,-886,5,20176
1002100090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100090?gameHash=466482f4086bfda4&tab=overview,NALCS,2017-1,42798.7354513889,6.2,1,7.04,1,Blue,Top,zig,Phoenix1,Kled,Graves,Malzahar,Renekton,Camille,Thresh,34.7833333333,1,3,3,11,18,11,0,0,0,0,1,0,3,0.0862482032,0.0574988021,0.8337326306,0,11.65365,3,1,0,0,0,0,0,0,0,0,,,1,7.6301666667,1,1,8,3,0,25.0289,1,1,8624,247.9348346909,0.1450728392,0.2086791752,22,0.6324868232,0.171875,5,0.1437470053,#VALUE!,6,,,13279,252.026449449,12900,0.0516898608,252,1,0,1,7.2735984667,0.2608695652,59,73,-14,3372,3585,-213,5027,5591,-564,3888,4592,-704,6,24413
1002100090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100090?gameHash=466482f4086bfda4&tab=overview,NALCS,2017-1,42798.7354513889,6.2,1,7.04,2,Blue,Jungle,Meteos,Phoenix1,Elise,Graves,Malzahar,Renekton,Camille,Thresh,34.7833333333,1,5,2,8,18,11,0,0,0,0,0,0,3,0.1437470053,0.0862482032,0.8337326306,0,11.65365,3,1,2,1,0,1,1,0,0,0,,,1,7.6301666667,1,1,8,3,0,25.0289,1,1,13171,378.6583612841,0.2215624264,0.205775008,12,0.3449928126,0.09375,11,0.3162434116,#VALUE!,7,,,13157,248.5190225204,11950,0.1057268722,41,122,80,42,4.6861523718,0.1530434783,47,34,13,3643,2957,686,5731,4483,1248,3664,2952,712,6,22172
1002100090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002100090?gameHash=466482f4086bfda4&tab=overview,NALCS,2017-1,42798.7354513889,6.2,1,7.04,3,Blue,Middle,Ryu,Phoenix1,Jayce,Graves,Malzahar,Renekton,Camille,Thresh,34.7833333333,1,6,1,8,18,11,0,0,0,0,0,0,3,0.1724964063,0,0.8337326306,0,11.65365,3,1,0,0,0,0,0,0,0,0,,,1,7.6301666667,1,1,8,3,0,25.0289,1,1,16923,486.5261140393,0.2846785318,0.232055341,21,0.6037374221,0.1640625,11,0.3162434116,#VALUE!,7,,,14261,280.2583612841,13125,0.1363173957,244,18,13,5,7.5323430762,0.2660869565,72,73,-1,3324,3127,197,5387,4503,884,4710,4381,329,6,16985
