选手,每分钟对英雄伤害,每分钟金钱,平均每击败需要伤害,平均每死亡承受伤害,伤害金钱比,伤害金钱比（占团队比例）,伤害占团队百分比,承伤占团队百分比,击杀,死亡,助攻,胜率,选取英雄频次,赛区,位置,出场次数
Smoothie,140.22435997216846,253.29162803612502,476.65277777777777,8241.333333333334,0.5235022068725127,0.4356643112252616,0.0615800116180464,0.19376858698852858,0.5,2.5,10.0,1.0,Tahm Kench-1 Thresh-1,NALCS,Support,2
Nuclear,473.09384958788485,407.60281882799205,2080.1944444444443,5262.5,1.0948290862702965,1.084370243379417,0.23582492918573672,0.09200436419700339,3.0,0.5,3.5,1.0,Varus-2,EULCS,ADC,2
Impact,496.70395284483294,374.0814390223771,2338.4375,31715.5,1.2724854453394983,1.0602495450891969,0.2173001060638066,0.27027646643799574,2.0,0.5,5.5,1.0,Renekton-1 Rumble-1,NALCS,Top,2
Aoshi,385.1941326948146,291.20824133912504,2754.7083333333335,6419.916666666667,1.261960524826802,1.0249711189137782,0.2023488466999761,0.257589700920307,1.5,4.5,6.0,0.0,Nautilus-1 Poppy-1,CBLoL,Top,2
GODV,435.0991731927822,367.2905545064441,2702.4599326599327,5357.625,1.1348906217391457,1.1601126185293757,0.2585421935319955,0.22710945994061194,2.3333333333333335,4.5,4.5,0.3333333333333333,Corki-2 Ekko-2 Orianna-1 Zed-1,LPL,Middle,6
Tabzz,436.2238105853277,361.7513069456304,3060.8333333333335,8939.333333333334,1.1575196034891835,1.3333819129381093,0.31420586794825767,0.16791381345068124,3.0,2.0,2.5,0.0,Ezreal-2,EULCS,ADC,2
LetMe,313.35176856284,377.2965025285088,1139.162940947941,14060.93333333333,0.8000552013977188,0.866327662425393,0.1797161040784196,0.2723335051466527,2.0,2.0,8.2,0.8,Gragas-2 Maokai-1 Shen-2,LPL,Top,5
Secret,123.54898336414048,275.2310536044362,278.5,8731.0,0.42064191315292637,0.43020106037399675,0.06266289164307277,0.13390898912593366,1.0,1.0,11.0,1.0,Thresh-1,LCK,Support,1
Score,361.8731419111655,336.0598325135178,1738.0368421052633,13261.6,0.9963226040995954,0.7269776792815029,0.146036461231053,0.2753544980550496,3.3333333333333335,3.3333333333333335,6.333333333333333,0.3333333333333333,Elise-1 Gragas-2 Graves-2 Rengar-1,LCK,Jungle,6
Xerxe,347.33120285995335,344.4529723839279,1647.3,11730.5,0.9687349663017727,0.9862430510853288,0.19481034453595414,0.2115177344833711,2.2,1.6,6.4,0.6,Graves-4 Rengar-1,EULCS,Jungle,5
Fofo,483.5269099197741,390.56237934896825,2505.9094537815126,13603.766666666666,1.1723237983092287,1.0312918838005312,0.24064743606268363,0.1675480213755871,4.25,2.25,4.75,0.5,Ekko-2 Ryze-1 Syndra-1,LMS,Middle,4
Chaser,285.7382561997873,303.3423393563993,1682.1869047619045,11552.333333333332,0.9010022266639073,1.0159469136376855,0.20066388812015115,0.2768792120140291,2.2,2.8,3.6,0.2,Elise-1 Graves-1 Lee Sin-2 Rengar-1,NALCS,Jungle,5
Ryu,470.20244867899646,372.69272669853075,3291.7121070650483,8069.333333333333,1.2103021712060564,1.2417713639090437,0.27401877367680844,0.1641164244020538,4.166666666666667,2.0,5.166666666666667,0.5,Jayce-1 LeBlanc-1 Orianna-2 Syndra-2,NALCS,Middle,6
Evrot,519.1217457074472,396.8335892065059,1781.1095238095238,7376.0,1.2596827544844582,1.2286634969205736,0.2813774310460189,0.16387710570081354,5.5,2.5,5.5,0.5,Ekko-1 Syndra-1,CBLoL,Middle,2
Nappon,257.4148773539017,312.9130185532624,5166.666666666667,13559.875,0.7975859161994118,0.7927967454043561,0.15192110854846694,0.24681238746419873,2.0,3.0,2.5,0.5,Graves-1 Rengar-1,CBLoL,Jungle,2
Athena,501.332860026737,424.8690674071289,2007.2777777777778,9564.0,1.14709872909027,0.9878522722976132,0.23195063192226117,0.15949614092270561,4.0,1.5,6.0,1.0,Orianna-1 Ryze-1,LPL,Middle,2
SuKi,191.34323123260774,249.28630820717459,790.0028571428571,4796.816666666667,0.7370977859988865,0.5866458516512607,0.09070562832885751,0.14719497581522523,1.2,4.0,10.2,0.2,Karma-1 Lulu-3 Zyra-1,LMS,Support,5
CoreJJ,118.10978596421386,274.0887196030046,488.7916666666667,7486.333333333333,0.41770473691699317,0.39093723019384363,0.05938963567581871,0.14661880051912335,0.5,1.5,8.5,1.0,Karma-1 Tahm Kench-1,LCK,Support,2
Gear,508.004421312998,383.7369750465252,3264.373015873016,8732.666666666666,1.2860068101314128,1.2620033886912878,0.27857423982547624,0.15604396578802596,3.0,1.6666666666666667,4.666666666666667,0.6666666666666666,Ahri-1 Jayce-1 Malzahar-1,LMS,Middle,3
Max,211.4439841582192,254.23897115855658,1824.6571428571428,6371.245714285715,0.7916911358315767,0.6966455423616601,0.10445463057672497,0.13946708845373496,1.0,3.4,8.8,0.6,Karma-1 Lulu-1 Malzahar-2 Thresh-1,LCK,Support,5
xiye,434.30449130447994,401.4274166518749,1310.9953525641026,6456.875,1.0560092512927768,1.0396315007707353,0.2266821713630701,0.15554003429526947,4.5,2.25,7.75,1.0,Cassiopeia-1 Syndra-2 Zed-1,LPL,Middle,4
Clid,281.55808043395837,363.092549591815,988.7595238095239,13206.3,0.7421738951356934,0.6593173914070523,0.13061226335271697,0.23899220666385945,5.0,3.5,9.5,1.0,Graves-1 Lee Sin-1,LPL,Jungle,2
957,363.38100084744656,374.6932639686354,1614.2886904761904,19705.0,0.9442308605161776,0.9191305874194615,0.18787684161866464,0.24986034467817975,1.75,0.25,7.0,1.0,Maokai-2 Nautilus-2,LPL,Top,4
Funny,412.44201736702234,356.9129242737319,2385.316468253968,8341.893518518518,1.1226178049941573,1.1649578580149782,0.2519824425951081,0.2535291869348138,2.8333333333333335,3.8333333333333335,3.8333333333333335,0.3333333333333333,Gragas-1 Maokai-1 Renekton-1 Rumble-2 Shen-1,LPL,Top,6
Sencux,472.48986274649246,432.0492342574962,1471.8035714285716,8650.5,1.051333913349544,1.1554553108840946,0.25039146854382016,0.1687110740632049,3.5,1.0,6.0,1.0,Ekko-1 Syndra-1,EULCS,Middle,2
Bang,706.6394263952246,386.9271040846946,3586.5062957875452,14849.4,1.7672297700326576,1.4078189847614162,0.30367298163539885,0.17162946722439346,3.5,2.0,8.666666666666666,0.6666666666666666,Ezreal-4 Jhin-2,LCK,ADC,6
Biofrost,194.30290742915602,270.0300615061287,627.6636330409356,6480.541666666667,0.6811862753468219,0.5881287491257993,0.08709916197744763,0.13999475291383745,0.25,2.0,12.0,1.0,Braum-1 Karma-2 Malzahar-1,NALCS,Support,4
Djoko,277.781969752558,289.1102278749338,1657.9107142857142,5113.8,0.8940843163004739,0.8700766987188331,0.16286224288140005,0.2689784102979058,1.0,4.5,4.5,0.0,Graves-1 Rengar-1,EULCS,Jungle,2
Tempt,429.16223331360516,360.4295765206342,4478.515,8032.866666666667,1.1447487520201722,1.2477765983026747,0.279796374282812,0.18433906710041711,2.2,2.2,4.0,0.2,Cassiopeia-2 Corki-2 LeBlanc-1,LCK,Middle,5
LirA,321.23590775295696,356.89281117287896,3181.2833333333333,20130.888888888887,0.8744958098521222,0.9258785592079768,0.1933154826548791,0.34086470367281496,5.0,1.6666666666666667,4.0,0.3333333333333333,Kha'zix-2 Lee Sin-1,NALCS,Jungle,3
Robo,325.4561878952123,369.05288027239243,5705.1,12564.214285714286,0.8342025170065718,0.8188355401123593,0.18595201481064866,0.3498110473294918,0.5,4.5,2.5,0.5,Ekko-1 Renekton-1,CBLoL,Top,2
Ming,186.3330567287447,274.12877276153,580.4826984126983,6681.5,0.6525302811744396,0.6848732486643904,0.10362089010083553,0.12599087289196328,1.4,2.2,12.0,0.8,Karma-4 Zyra-1,LPL,Support,5
Memento,298.8981125251464,289.27178495405974,1561.4833333333333,4904.833333333334,0.96633517932881,1.0427309990908515,0.21706829918507026,0.22137784201926652,3.5,3.0,2.0,0.0,Graves-2,EULCS,Jungle,2
Kid,247.23709713994936,348.6143125382014,1126.4166666666665,13665.604166666666,0.6658235825533716,0.6225015013454582,0.12210254903130681,0.3361454972602995,3.75,2.25,4.25,0.5,Kha'zix-1 Lee Sin-1 Nidalee-1 Rengar-1,LPL,Jungle,4
Ghost,391.12905370284136,373.64154956714685,3595.075,9044.3,1.012796457865407,1.1062956908586017,0.25731413294591393,0.13427313059225304,2.6,1.4,3.0,0.2,Ashe-3 Ezreal-1 Jhin-1,LCK,ADC,5
Xpecial,150.28949597947013,224.64689061458816,1194.9361904761904,5244.416666666666,0.6366211397958395,0.6742081791509303,0.09917168330688148,0.1497401298012952,0.4,2.4,4.0,0.2,Tahm Kench-3 Thresh-1 Zyra-1,NALCS,Support,5
Kami,488.7905635466611,404.1844729344729,1949.6454545454544,13381.75,1.1818648837244712,1.0395341321997447,0.23177700062888196,0.17669047959817455,5.5,1.0,5.0,0.5,Ahri-1 Aurelion Sol-1,CBLoL,Middle,2
Hylissang,240.04640931410503,273.2607616602315,2081.838888888889,4596.997619047618,0.8513499083959054,0.8665964584578963,0.13611375757688296,0.1645739285378064,0.8,4.0,5.8,0.6,Malzahar-3 Zyra-2,EULCS,Support,5
Naehyun,288.56914396551707,331.2360295968599,1912.2666666666669,3507.75,0.8376246931993768,0.9537286771748448,0.20612134121237113,0.14002308889554943,2.5,3.5,3.0,0.0,Jayce-1 Ryze-1,EULCS,Middle,2
Darshan,379.3190135543561,338.39600269449636,2715.882564102564,7344.953333333333,1.0512823269367737,1.0133642453052787,0.21722583567691583,0.2908525360160815,3.2,3.8,4.0,0.4,Jayce-1 Poppy-1 Renekton-1 Shen-2,NALCS,Top,5
Xiyang,543.6270149356842,360.9011123264934,3347.277777777778,10371.75,1.4471530509657984,1.0957094681727393,0.23775944458863418,0.24393646208434555,2.5,3.5,6.0,0.0,Maokai-1 Rumble-1,LPL,Top,2
Gorilla,232.08313739812988,242.71871695000186,1688.2383838383837,4859.023333333333,0.8730394356735849,0.7403844937571692,0.10921326281876628,0.12521753823754972,0.4,3.0,8.6,0.4,Karma-1 Lulu-2 Malzahar-1 Zyra-1,LCK,Support,5
Huni,673.0113993099193,410.4904728801099,3066.113839869281,15302.64,1.5207372355316413,1.100678080435485,0.2538681384901594,0.23978732344148615,4.6,3.2,8.6,0.6,Gangplank-1 Nautilus-2 Renekton-1 Rumble-1,LCK,Top,5
Totoro,146.20053823423902,218.65124678270894,2568.931153846154,6124.066666666667,0.6516689137550395,0.7188920632365454,0.10383738625232848,0.11880571669485555,0.4,1.4,5.4,0.2,Karma-2 Thresh-2 Zyra-1,LCK,Support,5
Exileh,480.7118090980557,385.98556741261535,2016.2441025641026,5100.291428571429,1.191829320299099,1.217268116181927,0.2667111412365181,0.1739779266140497,4.2,4.4,5.8,0.6,Cassiopeia-1 Jayce-1 Orianna-2 Syndra-1,EULCS,Middle,5
Thulz,441.267459680253,348.15658167534536,1927.792857142857,17892.5,1.242519996633722,1.1774756903368298,0.23960864960525075,0.2279471002096956,2.5,1.5,6.0,0.5,Jayce-1 Renekton-1,CBLoL,Top,2
Keane,338.3783078246487,334.4713038057613,2478.427619047619,10362.566666666666,0.9567652813301674,1.1322553363357883,0.24277102669486855,0.1794270799305005,1.6,2.0,3.4,0.2,Cassiopeia-1 Ekko-1 Jayce-1 Ryze-1 Zed-1,NALCS,Middle,5
icon,484.9603893745999,374.07140845747324,2681.0064935064934,10969.0,1.2796468035943538,0.9292446685277914,0.20177767812351433,0.17227067354839964,4.0,2.5,5.0,0.0,LeBlanc-1 Ryze-1,LPL,Middle,2
Unified,346.5644093617228,314.92255866139703,3205.4416666666666,6630.854166666667,1.042639341461514,0.9954917264929783,0.21513085014451905,0.13201908701878784,1.0,2.25,3.5,0.0,Ashe-2 Ezreal-1 Jhin-1,LMS,ADC,4
Lourlo,369.4846902177395,361.2081823247833,1643.2067307692307,17615.041666666668,0.9753860573304209,0.8698352368807154,0.18620715385057623,0.22901054980073632,2.5,1.5,7.75,0.5,Camille-2 Maokai-1 Poppy-1,NALCS,Top,4
Piglet,574.7431479529432,386.497681944832,2709.6916666666666,11872.583333333334,1.4080977362039486,1.2428938017473246,0.2830223683976348,0.1661924158847519,5.5,1.75,5.25,0.5,Ahri-1 Cassiopeia-1 Ryze-1 Vladimir-1,NALCS,Middle,4
Pawn,658.9913158714177,385.13117135216277,5337.076587301587,7699.295833333334,1.6595104471342934,1.2174093141778453,0.2725438789114328,0.17491594477000957,4.666666666666667,3.6666666666666665,3.3333333333333335,0.3333333333333333,Jayce-3 Talon-1 Viktor-1 Zed-1,LCK,Middle,6
Ali,145.4353545568457,271.24701799965607,429.70394736842104,17047.625,0.5178724582800744,0.4448111985228236,0.06453346706451274,0.16146515630020153,1.0,2.5,16.5,1.0,Braum-1 Nami-1,LPL,Support,2
Mint,171.06144441000265,287.7397140137384,1545.6666666666665,4766.7,0.5502880908307388,0.669422608092808,0.12654238859689798,0.25643241684120094,0.5,4.5,3.5,0.0,Elise-1 Kha'zix-1,LPL,Jungle,2
Yang,182.71216160647464,399.31882476885505,2732.8,21960.0,0.44197252595365366,0.6085885251188525,0.13300685699723186,0.2511543187874832,3.0,1.5,0.5,0.5,Renekton-2,CBLoL,Top,2
Lindarang,329.7323954866766,373.80120886328785,1753.9320346320346,21981.079999999998,0.8526082017105798,0.8487035785301854,0.1721312559448887,0.25024052823913134,2.6,1.2,7.2,0.8,Camille-2 Maokai-2 Shen-1,LCK,Top,5
Taizan,562.2305394574456,377.54302097830276,2402.5142857142855,9135.0,1.4522539357724153,1.0589906551270918,0.22313969426395225,0.2986957377905347,7.5,5.0,4.5,1.0,Graves-1 Rengar-1,LMS,Jungle,2
An,498.091876264819,414.1314529285748,1672.9285714285713,7750.833333333333,1.1631128884937496,1.0226839273607842,0.22076429790578206,0.10635695054534877,4.5,0.75,6.5,1.0,Ashe-1 Ezreal-1 Jhin-2,LMS,ADC,4
Jesiz,129.65167639672885,195.73285822597234,1022.6666666666666,3676.25,0.6053667330065566,0.7259229894350794,0.10294672693103075,0.18525466466311963,0.0,4.0,4.0,0.0,Braum-1 Lulu-1,EULCS,Support,2
Hans Sama,549.0544690337086,388.8362464993387,1550.2577777777776,7892.9,1.3745038424380998,1.274613257434934,0.26681584488990306,0.09936846010109443,4.4,1.2,9.6,0.8,Jhin-5,EULCS,ADC,5
Zet,288.13205063062753,375.500668004968,1991.1458333333335,6083.0666666666675,0.7428830232615127,0.8052606803201356,0.17722310278657435,0.12162280263640221,2.2,2.0,5.4,0.4,Ashe-3 Caitlyn-1 Ezreal-1,LPL,ADC,5
Sarkis,428.7686597336393,370.2515584527745,1381.5357142857142,6107.666666666667,1.1119429362633948,1.0966918917378417,0.23234869737562464,0.1092180463979372,4.0,2.0,7.0,0.5,Ashe-1 Jhin-1,CBLoL,ADC,2
Beyond,446.46224306776276,361.3944026500772,2355.516239316239,7996.56,1.1684950515872459,0.9708710704714726,0.20511989061732874,0.24367630098859214,4.8,3.2,5.4,0.6,Elise-1 Graves-3 Rengar-1,LCK,Jungle,5
Candyseven,510.3455083909181,406.81145113524184,1988.3846153846155,7824.5,1.2247808576166785,0.9075007324529236,0.19528133687900398,0.08768371332037138,5.0,2.0,8.0,1.0,Jhin-1,LPL,ADC,1
Turtle,329.259702006686,363.1797136262473,835.0796703296703,15126.666666666668,0.8790300611462029,0.7394787301965924,0.14268587601868354,0.26115096888671807,5.0,1.5,8.5,1.0,Elise-1 Kha'zix-1,CBLoL,Jungle,2
Maple,410.1940357314115,397.35759798940705,1638.344155844156,10136.166666666666,0.9950735407927573,0.9364562412045918,0.19570248866452206,0.17778110072762204,3.0,2.0,6.0,1.0,Ryze-1 Zed-1,LMS,Middle,2
Chei,240.90324462174385,282.7136683474092,844.6746031746031,5375.0,0.804979945211614,0.8062913634219273,0.12113678060613461,0.15929389529470545,0.5,2.0,7.5,1.0,Karma-1 Malzahar-1,EULCS,Support,2
