gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1002040296,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040296?gameHash=98bffa495cec23fd&tab=overview,NALCS,2017-1,42762.8283101852,2.1,1,7.01,8,Red,Middle,Keane,Dignitas,Ryze,Camille,LeBlanc,Rengar,48.7833333333,1,6,2,2,14,19,0,0,0,0,0,0,4.2069166667,0.1229928254,0.0819952169,0.6764605398,0,10.7256166667,4,1,0,0,0,0,0,0,0,0,,,0,6.92425,0,0,10,5,1,30.7284,2,1,24880,510.0102494021,0.2722577256,0.2377999259,18,0.3689784763,0.1028571429,5,0.1024940212,5,5,,,21253,308.0297915955,23105,0.3174523571,391,37,28,9,8.7734882132,0.2432432432,89,102,-13,3361,3747,-386,5691,5570,121,4840,5004,-164
1002040296,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040296?gameHash=98bffa495cec23fd&tab=overview,NALCS,2017-1,42762.8283101852,2.1,1,7.01,9,Red,ADC,LOD,Dignitas,Jhin,Camille,LeBlanc,Rengar,48.7833333333,1,1,4,5,14,19,0,0,0,0,0,0,4.2069166667,0.0204988042,0.0409976085,0.6764605398,0,10.7256166667,4,1,0,0,0,0,0,0,0,0,,,0,6.92425,0,0,10,5,1,30.7284,2,1,20084,411.6979842843,0.2197758907,0.2077954632,9,0.1844892381,0.0514285714,6,0.1229928254,2,2,,,19357,269.1640587632,17670,-0.0157215048,392,38,20,18,8.8144858217,0.2525337838,92,79,13,3321,3268,53,4831,5280,-449,3008,3261,-253
1002040296,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040296?gameHash=98bffa495cec23fd&tab=overview,NALCS,2017-1,42762.8283101852,2.1,1,7.01,10,Red,Support,Xpecial,Dignitas,Malzahar,Camille,LeBlanc,Rengar,48.7833333333,1,1,6,5,14,19,0,0,0,0,0,0,4.2069166667,0.0204988042,0.0204988042,0.6764605398,0,10.7256166667,4,1,0,0,0,0,0,0,0,0,,,0,6.92425,0,0,10,5,1,30.7284,2,1,10331,211.7731465665,0.1130504246,0.1105816371,70,1.4349162965,0.4,22,0.4509736932,13,17,,,13214,143.2399043389,13275,0.2245496439,27,1,0,1,0.5739665186,0.0228040541,0,10,-10,1954,2079,-125,2973,3337,-364,2831,2669,162
1002040296,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040296?gameHash=98bffa495cec23fd&tab=overview,NALCS,2017-1,42762.8283101852,2.1,1,7.01,100,Blue,Team,Team,Team SoloMid,,Syndra,Jayce,Zyra,48.7833333333,0,19,14,58,19,14,,,,,0,1,4.2069166667,0.3894772805,0.2869832593,0.6764605398,0,10.7256166667,1,4,1,3,0,1,0,0,0,1,,,1,6.92425,1,1,5,10,0,30.7284,1,2,98260,2014.2125042706,,,153,3.1363170482,1,60,1.2299282542,30,33,0.68,0.208,88543,1176.8691492996,82020,-0.1176740583,1382,203,130,73,32.4906047147,,316,313,3,16248,15445,803,24482,23898,584,18699,18325,374
1002040296,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040296?gameHash=98bffa495cec23fd&tab=overview,NALCS,2017-1,42762.8283101852,2.1,1,7.01,200,Red,Team,Team,Dignitas,,Camille,LeBlanc,Rengar,48.7833333333,1,14,19,27,14,19,,,,,1,0,4.2069166667,0.2869832593,0.3894772805,0.6764605398,1,10.7256166667,4,1,3,1,0,1,0,2,1,0,,,0,6.92425,0,0,10,5,1,30.7284,2,1,91384,1873.262726341,,,175,3.5872907414,1,68,1.3939186881,36,40,0.8409090909,0.2844036697,94322,1295.3317389819,92275,0.1176740583,1347,311,167,144,33.987017424,,313,316,-3,15445,16248,-803,23898,24482,-584,18325,18699,-374
1002040305,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040305?gameHash=8ebded6f8641cc65&tab=overview,NALCS,2017-1,42762.8806944444,2.1,2,7.01,1,Blue,Top,Ssumday,Dignitas,Jayce,Ryze,Maokai,LeBlanc,39.85,0,0,4,2,5,10,0,0,0,0,0,1,7.8497833333,0,0.0250941029,0.3764115433,0,8.6738666667,2,3,0,0,0,0,0,0,0,0,,,0,13.57375,1,0,2,11,0,30.0093333333,0,2,16393,411.3676286073,0.3233524666,0.2151997724,20,0.5018820577,0.1652892562,8,0.2007528231,4,5,,,12849,193.6301129235,12975,-0.1853146853,323,16,5,11,8.5069008783,0.2686762779,83,78,5,3179,3454,-275,4876,5257,-381,4500,4690,-190
1002040305,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040305?gameHash=8ebded6f8641cc65&tab=overview,NALCS,2017-1,42762.8806944444,2.1,2,7.01,2,Blue,Jungle,Chaser,Dignitas,Kha'zix,Ryze,Maokai,LeBlanc,39.85,0,2,3,3,5,10,0,0,0,0,0,0,7.8497833333,0.0501882058,0.0250941029,0.3764115433,1,8.6738666667,2,3,2,1,0,0,2,0,0,0,,,0,13.57375,1,0,2,11,0,30.0093333333,0,2,9916,248.8331242158,0.1955934276,0.2023984962,19,0.4767879548,0.1570247934,9,0.225846926,13,14,,,12390,182.1119196989,12225,-0.0361445783,47,145,99,46,4.8180677541,0.1546526868,45,42,3,2994,3000,-6,4641,4711,-70,3288,3524,-236
1002040305,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040305?gameHash=8ebded6f8641cc65&tab=overview,NALCS,2017-1,42762.8806944444,2.1,2,7.01,3,Blue,Middle,Keane,Dignitas,Orianna,Ryze,Maokai,LeBlanc,39.85,0,2,1,2,5,10,0,0,0,0,0,0,7.8497833333,0.0501882058,0.0501882058,0.3764115433,0,8.6738666667,2,3,0,2,0,0,0,0,0,0,,,0,13.57375,1,0,2,11,0,30.0093333333,0,2,12290,308.4065244668,0.2424206561,0.2776443421,16,0.4015056462,0.132231405,3,0.0752823087,5,5,,,15088,249.8158092848,13025,-0.179594689,386,7,6,1,9.8619824341,0.3197903014,94,99,-5,3425,3538,-113,5373,5308,65,4928,4870,58
1002040305,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040305?gameHash=8ebded6f8641cc65&tab=overview,NALCS,2017-1,42762.8806944444,2.1,2,7.01,4,Blue,ADC,LOD,Dignitas,Ashe,Ryze,Maokai,LeBlanc,39.85,0,1,0,2,5,10,0,0,0,0,0,0,7.8497833333,0.0250941029,0.1003764115,0.3764115433,0,8.6738666667,2,3,0,0,0,0,0,0,0,0,,,0,13.57375,1,0,2,11,0,30.0093333333,0,2,8298,208.2308657466,0.1636783242,0.2144467562,9,0.225846926,0.0743801653,8,0.2007528231,3,4,,,12822,192.9525721455,12600,-0.1453541858,306,2,2,0,7.7289836888,0.2411533421,76,77,-1,3018,3056,-38,4670,5015,-345,3051,2967,84
1002040305,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040305?gameHash=8ebded6f8641cc65&tab=overview,NALCS,2017-1,42762.8806944444,2.1,2,7.01,5,Blue,Support,Xpecial,Dignitas,Karma,Ryze,Maokai,LeBlanc,39.85,0,0,2,3,5,10,0,0,0,0,0,0,7.8497833333,0,0.0501882058,0.3764115433,0,8.6738666667,2,3,0,0,0,0,0,0,0,0,,,0,13.57375,1,0,2,11,0,30.0093333333,0,2,3800,95.3575909661,0.0749551255,0.0903106331,57,1.4303638645,0.4710743802,13,0.3262233375,6,7,,,8371,81.2587202008,8075,-0.2540540541,16,0,0,0,0.4015056462,0.0157273919,2,14,-12,1842,1964,-122,2724,3603,-879,2776,2282,494
1002040305,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040305?gameHash=8ebded6f8641cc65&tab=overview,NALCS,2017-1,42762.8806944444,2.1,2,7.01,6,Red,Top,Hauntzer,Team SoloMid,Poppy,Rengar,Camille,Syndra,39.85,1,1,0,5,10,5,0,0,0,0,1,0,7.8497833333,0.0250941029,0,0.3764115433,0,8.6738666667,3,2,0,0,0,0,0,0,0,0,,,1,13.57375,0,1,11,2,1,30.0093333333,2,0,9463,237.4654956085,0.1959010454,0.2350354277,24,0.6022584693,0.1558441558,5,0.1254705144,5,5,,,16756,291.6727728984,15625,0.1853146853,365,18,12,6,9.6110414053,0.3111931119,78,83,-5,3454,3179,275,5257,4876,381,4690,4500,190
1002040305,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040305?gameHash=8ebded6f8641cc65&tab=overview,NALCS,2017-1,42762.8806944444,2.1,2,7.01,7,Red,Jungle,Svenskeren,Team SoloMid,Lee Sin,Rengar,Camille,Syndra,39.85,1,1,3,6,10,5,0,0,0,0,0,0,7.8497833333,0.0250941029,0.0501882058,0.3764115433,0,8.6738666667,3,2,1,2,1,0,0,0,0,0,,,1,13.57375,0,1,11,2,1,30.0093333333,2,0,6552,164.4165621079,0.1356381327,0.1685073444,48,1.2045169385,0.3116883117,10,0.2509410289,12,14,,,13466,209.113174404,12675,0.0361445783,33,129,79,50,4.0652446675,0.1168511685,42,45,-3,3000,2994,6,4711,4641,70,3524,3288,236
1002040305,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040305?gameHash=8ebded6f8641cc65&tab=overview,NALCS,2017-1,42762.8806944444,2.1,2,7.01,8,Red,Middle,Bjergsen,Team SoloMid,Cassiopeia,Rengar,Camille,Syndra,39.85,1,2,0,7,10,5,0,0,0,0,0,0,7.8497833333,0.0501882058,0.0501882058,0.3764115433,0,8.6738666667,3,2,2,0,1,0,1,0,0,0,,,1,13.57375,0,1,11,2,1,30.0093333333,2,0,9908,248.6323713927,0.2051133423,0.2385134917,14,0.3513174404,0.0909090909,9,0.225846926,5,5,,,16928,295.9889585947,15595,0.179594689,336,35,15,20,9.3099121706,0.2779827798,99,94,5,3538,3425,113,5308,5373,-65,4870,4928,-58
1002040305,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040305?gameHash=8ebded6f8641cc65&tab=overview,NALCS,2017-1,42762.8806944444,2.1,2,7.01,9,Red,ADC,WildTurtle,Team SoloMid,Varus,Rengar,Camille,Syndra,39.85,1,4,1,4,10,5,0,0,0,0,0,0,7.8497833333,0.1003764115,0.0250941029,0.3764115433,0,8.6738666667,3,2,0,0,0,0,0,0,0,0,,,1,13.57375,0,1,11,2,1,30.0093333333,2,0,20454,513.2747804266,0.4234344271,0.2267244726,17,0.4265997491,0.1103896104,7,0.1756587202,5,5,,,16345,281.3590966123,14575,0.1453541858,321,13,6,7,8.3814303639,0.2558425584,77,76,1,3056,3018,38,5015,4670,345,2967,3051,-84
1002040305,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040305?gameHash=8ebded6f8641cc65&tab=overview,NALCS,2017-1,42762.8806944444,2.1,2,7.01,10,Red,Support,Biofrost,Team SoloMid,Thresh,Rengar,Camille,Syndra,39.85,1,2,1,7,10,5,0,0,0,0,0,0,7.8497833333,0.0501882058,0,0.3764115433,0,8.6738666667,3,2,0,0,0,0,0,0,0,0,,,1,13.57375,0,1,11,2,1,30.0093333333,2,0,1928,48.3814303639,0.0399130525,0.1312192636,51,1.2797992472,0.3311688312,20,0.5018820577,9,9,,,11622,162.8396486826,10425,0.2540540541,58,0,0,0,1.4554579674,0.0381303813,14,2,12,1964,1842,122,3603,2724,879,2282,2776,-494
1002040305,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040305?gameHash=8ebded6f8641cc65&tab=overview,NALCS,2017-1,42762.8806944444,2.1,2,7.01,100,Blue,Team,Team,Dignitas,,Ryze,Maokai,LeBlanc,39.85,0,5,10,12,5,10,,,,,0,1,7.8497833333,0.1254705144,0.2509410289,0.3764115433,1,8.6738666667,2,3,2,3,0,0,2,0,0,0,,,0,13.57375,1,0,2,11,0,30.0093333333,0,2,50697,1272.1957340025,,,121,3.0363864492,1,41,1.0288582183,31,35,0.5238095238,0.1696428571,61520,899.7691342535,58900,-0.1564223952,1078,170,112,58,31.3174404015,,300,310,-10,14458,15012,-554,22284,23894,-1610,18543,18333,210
1002040305,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040305?gameHash=8ebded6f8641cc65&tab=overview,NALCS,2017-1,42762.8806944444,2.1,2,7.01,200,Red,Team,Team,Team SoloMid,,Rengar,Camille,Syndra,39.85,1,10,5,29,10,5,,,,,1,0,7.8497833333,0.2509410289,0.1254705144,0.3764115433,0,8.6738666667,3,2,3,2,2,0,1,0,0,0,,,1,13.57375,0,1,11,2,1,30.0093333333,2,0,48305,1212.1706398996,,,154,3.8644918444,1,51,1.2797992472,36,38,0.725,0.2716049383,75117,1240.973651192,68895,0.1564223952,1113,195,112,83,32.8230865747,,310,300,10,15012,14458,554,23894,22284,1610,18333,18543,-210
1002040306,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040306?gameHash=3c0bbf9519a44fb1&tab=overview,NALCS,2017-1,42762.9228009259,2.1,3,7.01,1,Blue,Top,Hauntzer,Team SoloMid,Nautilus,Syndra,Zyra,Jayce,29.6666666667,1,1,0,10,12,3,0,0,0,0,0,0,5.47505,0.0337078652,0.0337078652,0.5056179775,0,8.5119666667,2,1,0,0,0,0,0,0,0,0,,,1,10.3461,1,1,10,2,1,25.5072166667,1,0,8868,298.9213483146,0.1577009941,0.2080596248,16,0.5393258427,0.1538461538,1,0.0337078652,3,3,,,11982,272.8853932584,18095,0.5975237753,238,7,1,6,8.2584269663,0.2603773585,74,81,-7,3276,3101,175,4886,4769,117,4686,4312,374
1002040306,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040306?gameHash=3c0bbf9519a44fb1&tab=overview,NALCS,2017-1,42762.9228009259,2.1,3,7.01,2,Blue,Jungle,Svenskeren,Team SoloMid,Kha'zix,Syndra,Zyra,Jayce,29.6666666667,1,4,1,5,12,3,0,0,0,0,0,0,5.47505,0.1348314607,0,0.5056179775,1,8.5119666667,2,1,2,1,1,0,1,0,0,0,,,1,10.3461,1,1,10,2,1,25.5072166667,1,0,11534,388.7865168539,0.205110878,0.1886044719,15,0.5056179775,0.1442307692,4,0.1348314607,9,9,,,11225,247.3685393258,9025,0,17,119,70,49,4.5842696629,0.1226415094,48,62,-14,3197,3259,-62,4691,4985,-294,3404,3766,-362
1002040306,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040306?gameHash=3c0bbf9519a44fb1&tab=overview,NALCS,2017-1,42762.9228009259,2.1,3,7.01,3,Blue,Middle,Bjergsen,Team SoloMid,Cassiopeia,Syndra,Zyra,Jayce,29.6666666667,1,5,0,6,12,3,1,1,0,0,1,0,5.47505,0.1685393258,0.0337078652,0.5056179775,0,8.5119666667,2,1,0,0,0,0,0,0,0,0,,,1,10.3461,1,1,10,2,1,25.5072166667,1,0,14771,497.8988764045,0.2626749418,0.2735183757,18,0.606741573,0.1730769231,7,0.2359550562,4,5,,,14529,358.7393258427,11060,0.1106870229,307,5,5,0,10.5168539326,0.2924528302,102,74,28,4089,3020,1069,5940,5100,840,5252,4220,1032
1002040306,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040306?gameHash=3c0bbf9519a44fb1&tab=overview,NALCS,2017-1,42762.9228009259,2.1,3,7.01,4,Blue,ADC,WildTurtle,Team SoloMid,Varus,Syndra,Zyra,Jayce,29.6666666667,1,1,0,8,12,3,0,0,0,0,0,0,5.47505,0.0337078652,0.0337078652,0.5056179775,0,8.5119666667,2,1,0,0,0,0,0,0,0,0,,,1,10.3461,1,1,10,2,1,25.5072166667,1,0,17703,596.7303370787,0.3148151441,0.2025083526,15,0.5056179775,0.1442307692,8,0.2696629213,4,5,,,11766,265.604494382,9125,-0.0507343124,243,7,7,0,8.4269662921,0.2754716981,63,82,-19,2769,3098,-329,4567,5128,-561,2400,2911,-511
1002040306,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040306?gameHash=3c0bbf9519a44fb1&tab=overview,NALCS,2017-1,42762.9228009259,2.1,3,7.01,5,Blue,Support,Biofrost,Team SoloMid,Braum,Syndra,Zyra,Jayce,29.6666666667,1,1,2,7,12,3,0,0,0,0,0,0,5.47505,0.0337078652,0,0.5056179775,0,8.5119666667,2,1,0,0,0,0,0,0,0,0,,,1,10.3461,1,1,10,2,1,25.5072166667,1,0,3357,113.1573033708,0.0596980421,0.127309175,40,1.3483146067,0.3846153846,10,0.3370786517,5,5,,,8840,166.9752808989,6225,0.0202839757,49,0,0,0,1.6516853933,0.0490566038,12,6,6,1934,2019,-85,3292,3084,208,2529,2797,-268
1002040306,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040306?gameHash=3c0bbf9519a44fb1&tab=overview,NALCS,2017-1,42762.9228009259,2.1,3,7.01,6,Red,Top,Ssumday,Dignitas,Maokai,LeBlanc,Rengar,Camille,29.6666666667,0,1,2,2,3,12,0,0,0,0,0,0,5.47505,0.0337078652,0.0337078652,0.5056179775,0,8.5119666667,1,2,0,0,0,0,0,0,0,0,,,0,10.3461,0,0,2,10,0,25.5072166667,0,1,10135,341.6292134831,0.2989499145,0.222364933,13,0.4382022472,0.1477272727,4,0.1348314607,2,2,,,9842,200.7505617978,9770,-0.5975237753,241,6,6,0,8.3258426966,0.2571428571,81,74,7,3101,3276,-175,4769,4886,-117,4312,4686,-374
1002040306,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040306?gameHash=3c0bbf9519a44fb1&tab=overview,NALCS,2017-1,42762.9228009259,2.1,3,7.01,7,Red,Jungle,Chaser,Dignitas,Rek'Sai,LeBlanc,Rengar,Camille,29.6666666667,0,0,2,3,3,12,0,0,0,0,0,0,5.47505,0,0.1348314607,0.5056179775,0,8.5119666667,1,2,1,2,1,0,0,0,0,0,,,0,10.3461,0,0,2,10,0,25.5072166667,0,1,3734,125.8651685393,0.1101409946,0.196490311,25,0.8426966292,0.2840909091,12,0.404494382,9,10,,,9149,177.391011236,9025,0,33,148,84,64,6.1011235955,0.1693877551,62,48,14,3259,3197,62,4985,4691,294,3766,3404,362
1002040306,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040306?gameHash=3c0bbf9519a44fb1&tab=overview,NALCS,2017-1,42762.9228009259,2.1,3,7.01,8,Red,Middle,Keane,Dignitas,Ryze,LeBlanc,Rengar,Camille,29.6666666667,0,1,4,1,3,12,0,0,0,0,0,1,5.47505,0.0337078652,0.1685393258,0.5056179775,0,8.5119666667,1,2,0,0,0,0,0,0,0,0,,,0,10.3461,0,0,2,10,0,25.5072166667,0,1,6135,206.797752809,0.1809627751,0.2347981929,12,0.404494382,0.1363636364,1,0.0337078652,4,4,,,10175,211.9752808989,9900,-0.1106870229,235,13,12,1,8.3595505618,0.2591836735,74,102,-28,3020,4089,-1069,5100,5940,-840,4220,5252,-1032
1002040306,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040306?gameHash=3c0bbf9519a44fb1&tab=overview,NALCS,2017-1,42762.9228009259,2.1,3,7.01,9,Red,ADC,LOD,Dignitas,Ashe,LeBlanc,Rengar,Camille,29.6666666667,0,1,2,1,3,12,0,0,0,0,0,0,5.47505,0.0337078652,0.0337078652,0.5056179775,0,8.5119666667,1,2,0,0,0,0,0,0,0,0,,,0,10.3461,0,0,2,10,0,25.5072166667,0,1,8326,280.6516853933,0.2455902307,0.2491356457,5,0.1685393258,0.0568181818,8,0.2696629213,2,4,,,10559,224.9191011236,9600,0.0507343124,276,1,1,0,9.3370786517,0.3,82,63,19,3098,2769,329,5128,4567,561,2911,2400,511
1002040306,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040306?gameHash=3c0bbf9519a44fb1&tab=overview,NALCS,2017-1,42762.9228009259,2.1,3,7.01,10,Red,Support,Xpecial,Dignitas,Morgana,LeBlanc,Rengar,Camille,29.6666666667,0,0,2,2,3,12,0,0,0,0,0,0,5.47505,0,0.0337078652,0.5056179775,0,8.5119666667,1,2,0,0,0,0,0,0,0,0,,,0,10.3461,0,0,2,10,0,25.5072166667,0,1,5572,187.8202247191,0.1643560852,0.0972109174,33,1.1123595506,0.375,10,0.3370786517,6,8,,,6490,87.7617977528,6100,-0.0202839757,18,0,0,0,0.606741573,0.0142857143,6,12,-6,2019,1934,85,3084,3292,-208,2797,2529,268
1002040306,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040306?gameHash=3c0bbf9519a44fb1&tab=overview,NALCS,2017-1,42762.9228009259,2.1,3,7.01,100,Blue,Team,Team,Team SoloMid,,Syndra,Zyra,Jayce,29.6666666667,1,12,3,36,12,3,,,,,1,0,5.47505,0.404494382,0.1011235955,0.5056179775,1,8.5119666667,2,1,2,1,1,0,1,0,0,0,,,1,10.3461,1,1,10,2,1,25.5072166667,1,0,56233,1895.4943820225,,,104,3.5056179775,1,30,1.0112359551,25,27,0.75,0.15,58342,1311.5730337079,53530,0.1865713556,854,138,83,55,33.4382022472,,299,305,-6,15265,14497,768,23376,23066,310,18271,18006,265
1002040306,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040306?gameHash=3c0bbf9519a44fb1&tab=overview,NALCS,2017-1,42762.9228009259,2.1,3,7.01,200,Red,Team,Team,Dignitas,,LeBlanc,Rengar,Camille,29.6666666667,0,3,12,9,3,12,,,,,0,1,5.47505,0.1011235955,0.404494382,0.5056179775,0,8.5119666667,1,2,1,2,1,0,0,0,0,0,,,0,10.3461,0,0,2,10,0,25.5072166667,0,1,33902,1142.7640449438,,,88,2.9662921348,1,35,1.1797752809,23,28,0.5172413793,0.2666666667,46215,902.797752809,44395,-0.1865713556,803,168,103,65,32.7303370787,,305,299,6,14497,15265,-768,23066,23376,-310,18006,18271,-265
1001930120,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001930120?gameHash=18fd2f07b09da3e8&tab=overview,EULCS,2017-1,42763.4079861111,2.3,1,7.01,1,Blue,Top,Odoamne,H2K,Maokai,Ryze,Poppy,Tahm Kench,41.8,0,2,4,4,9,20,0,0,0,0,0,0,10.7501666667,0.04784689,0.1435406699,0.6937799043,0,9.4946666667,3,1,0,0,0,0,0,0,0,0,,,1,12.7975666667,1,1,5,10,0,37.5501833333,0,1,19769,472.9425837321,0.2728678105,0.2253679608,15,0.3588516746,0.1136363636,3,0.0717703349,2,2,,,14721,223.6717703349,14600,-0.1504354711,325,11,3,8,8.038277512,0.2838196286,76,90,-14,3011,3274,-263,5230,5264,-34,4250,4425,-175
1001930120,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001930120?gameHash=18fd2f07b09da3e8&tab=overview,EULCS,2017-1,42763.4079861111,2.3,1,7.01,2,Blue,Jungle,Jankos,H2K,Kha'zix,Ryze,Poppy,Tahm Kench,41.8,0,2,2,6,9,20,0,0,0,0,0,0,10.7501666667,0.04784689,0,0.6937799043,1,9.4946666667,3,1,0,0,0,0,0,0,0,0,,,1,12.7975666667,1,1,5,10,0,37.5501833333,0,1,14230,340.4306220096,0.1964140292,0.2029022258,20,0.4784688995,0.1515151515,17,0.4066985646,15,15,,,13789,201.3751196172,13450,0.1693548387,52,138,101,37,4.5454545455,0.1591511936,46,34,12,2832,2935,-103,4383,4274,109,3301,3876,-575
1001930120,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001930120?gameHash=18fd2f07b09da3e8&tab=overview,EULCS,2017-1,42763.4079861111,2.3,1,7.01,3,Blue,Middle,Febiven,H2K,Syndra,Ryze,Poppy,Tahm Kench,41.8,0,3,4,3,9,20,0,0,0,0,1,0,10.7501666667,0.0717703349,0.2392344498,0.6937799043,0,9.4946666667,3,1,0,0,0,0,0,0,0,0,,,1,12.7975666667,1,1,5,10,0,37.5501833333,0,1,15634,374.019138756,0.2157931786,0.2390836294,17,0.4066985646,0.1287878788,3,0.0717703349,3,4,,,15290,237.2842105263,14800,-0.0510288066,332,13,13,0,8.2535885167,0.2652519894,92,81,11,3389,3134,255,5705,5375,330,4786,4613,173
1001930120,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001930120?gameHash=18fd2f07b09da3e8&tab=overview,EULCS,2017-1,42763.4079861111,2.3,1,7.01,4,Blue,ADC,Nuclear,H2K,Ashe,Ryze,Poppy,Tahm Kench,41.8,0,1,5,7,9,20,0,0,0,0,0,0,10.7501666667,0.023923445,0.0956937799,0.6937799043,0,9.4946666667,3,1,0,0,0,0,0,0,0,0,,,1,12.7975666667,1,1,5,10,0,37.5501833333,0,1,11177,267.3923444976,0.154274041,0.2040833643,13,0.3110047847,0.0984848485,6,0.1435406699,1,2,,,13838,202.5473684211,13300,-0.0208333333,290,9,9,0,7.1531100478,0.2453580902,75,83,-8,3029,3070,-41,4626,5422,-796,2831,2844,-13
1001930120,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001930120?gameHash=18fd2f07b09da3e8&tab=overview,EULCS,2017-1,42763.4079861111,2.3,1,7.01,5,Blue,Support,Chei,H2K,Zyra,Ryze,Poppy,Tahm Kench,41.8,0,1,5,6,9,20,0,0,0,0,0,0,10.7501666667,0.023923445,0,0.6937799043,0,9.4946666667,3,1,0,0,0,0,0,0,0,0,,,1,12.7975666667,1,1,5,10,0,37.5501833333,0,1,11639,278.4449760766,0.1606509407,0.1285628197,67,1.6028708134,0.5075757576,15,0.3588516746,13,16,,,10705,127.595215311,10300,0.1319534282,40,0,0,0,0.956937799,0.0464190981,1,14,-13,1928,1833,95,3129,3088,41,2678,2823,-145
1001930120,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001930120?gameHash=18fd2f07b09da3e8&tab=overview,EULCS,2017-1,42763.4079861111,2.3,1,7.01,6,Red,Top,Vizicsacsi,Unicorns of Love,Shen,LeBlanc,Camille,Rengar,41.8,1,6,1,12,20,9,0,0,0,0,0,0,10.7501666667,0.1435406699,0.04784689,0.6937799043,0,9.4946666667,1,3,0,0,0,0,0,0,0,0,,,0,12.7975666667,0,0,10,5,1,37.5501833333,1,0,25031,598.8277511962,0.273082336,0.2707745549,18,0.4306220096,0.1682242991,5,0.1196172249,2,3,,,19111,328.6956937799,16975,0.1504354711,399,9,0,9,9.7607655502,0.3384253819,90,76,14,3274,3011,263,5264,5230,34,4425,4250,175
