gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,custom_week,custom_damagetaken
50461,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50461?gameHash=776eb5346fc7ffb4&tab=overview,CBLoL,2017-1,42778.535462963,4.2,1,7.02,3,Blue,Middle,Envy,INTZ e-Sports,Jayce,Ekko,Karma,Kha'zix,Syndra,Katarina,31.7833333333,1,6,0,3,11,5,1,0,0,0,0,0,9,0.1887781856,0.0629260619,0.503408495,0,12.4439833333,2,1,1,0,1,0,0,0,0,0,,,1,10.7636,1,1,10,3,1,21.98195,2,0,20620,648.7676979549,0.4293954728,0.2779230542,16,0.503408495,0.1355932203,15237,348.9728369166,13650,0.2837543918,299,14,9,5,9.8479286838,0.3412698413,80,87,-7,3414,3290,124,5995,5449,546,4607,4,10700
50461,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50461?gameHash=776eb5346fc7ffb4&tab=overview,CBLoL,2017-1,42778.535462963,4.2,1,7.02,4,Blue,ADC,micaO,INTZ e-Sports,Jhin,Ekko,Karma,Kha'zix,Syndra,Katarina,31.7833333333,1,2,1,8,11,5,0,0,0,0,0,0,9,0.0629260619,0,0.503408495,0,12.4439833333,2,1,0,0,0,0,0,0,0,0,,,1,10.7636,1,1,10,3,1,21.98195,2,0,10156,319.5385422129,0.2114908061,0.2247766146,12,0.3775563713,0.1016949153,13116,282.2397482958,11500,0.2035928144,253,12,2,10,8.3377031987,0.2777777778,66,79,-13,2833,3148,-315,5209,5155,54,2655,4,7103
50461,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50461?gameHash=776eb5346fc7ffb4&tab=overview,CBLoL,2017-1,42778.535462963,4.2,1,7.02,5,Blue,Support,Jockster,INTZ e-Sports,Malzahar,Ekko,Karma,Kha'zix,Syndra,Katarina,31.7833333333,1,0,2,7,11,5,0,0,0,0,0,0,9,0,0,0.503408495,0,12.4439833333,2,1,0,0,0,0,0,0,0,0,,,1,10.7636,1,1,10,3,1,21.98195,2,0,4315,135.7629785003,0.0898565211,0.1192103958,49,1.541688516,0.4152542373,8903,149.6859989512,7525,0.0830449827,25,0,0,0,0.7865757735,0.0317460317,7,2,5,1997,2086,-89,3251,3205,46,2762,4,10014
50461,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50461?gameHash=776eb5346fc7ffb4&tab=overview,CBLoL,2017-1,42778.535462963,4.2,1,7.02,6,Red,Top,Mylon,paiN Gaming,Shen,Camille,Illaoi,LeBlanc,Gangplank,Fiora,31.7833333333,0,0,3,3,5,11,0,0,0,0,0,0,9,0,0.0314630309,0.503408495,0,12.4439833333,1,2,0,0,0,0,0,0,0,0,,,0,10.7636,0,0,3,10,0,21.98195,0,2,6404,201.4892501311,0.143503787,0.2164659101,16,0.503408495,0.1523809524,10482,199.3661248034,9525,-0.1955955482,254,0,0,0,7.9916098584,0.2570850202,81,70,11,3148,2888,260,4877,4640,237,4428,4,19823
50461,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50461?gameHash=776eb5346fc7ffb4&tab=overview,CBLoL,2017-1,42778.535462963,4.2,1,7.02,7,Red,Jungle,SirT,paiN Gaming,Graves,Camille,Illaoi,LeBlanc,Gangplank,Fiora,31.7833333333,0,3,3,1,5,11,0,0,0,0,0,0,9,0.0943890928,0.0629260619,0.503408495,1,12.4439833333,1,2,1,1,0,0,0,1,0,0,,,0,10.7636,0,0,3,10,0,21.98195,0,2,8002,251.7671735711,0.1793125084,0.2140404337,16,0.503408495,0.1523809524,10411,197.1322496067,10200,-0.0313630881,41,128,73,55,5.3172522286,0.2004048583,39,52,-13,3075,3779,-704,4700,5833,-1133,2982,4,19418
50461,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50461?gameHash=776eb5346fc7ffb4&tab=overview,CBLoL,2017-1,42778.535462963,4.2,1,7.02,8,Red,Middle,Kami,paiN Gaming,Corki,Camille,Illaoi,LeBlanc,Gangplank,Fiora,31.7833333333,0,2,1,1,5,11,0,0,0,0,0,0,9,0.0629260619,0.1887781856,0.503408495,0,12.4439833333,1,2,0,1,0,0,0,0,0,0,,,0,10.7636,0,0,3,10,0,21.98195,0,2,10837,340.9648662821,0.2428404966,0.2460840513,11,0.3460933403,0.1047619048,11349,226.6445726272,10258,-0.2837543918,252,27,26,1,8.7781856319,0.2854251012,87,80,7,3290,3414,-124,5449,5995,-546,4568,4,10345
50461,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50461?gameHash=776eb5346fc7ffb4&tab=overview,CBLoL,2017-1,42778.535462963,4.2,1,7.02,9,Red,ADC,Matsukaze,paiN Gaming,Varus,Camille,Illaoi,LeBlanc,Gangplank,Fiora,31.7833333333,0,0,1,2,5,11,0,0,0,0,0,1,9,0,0.0629260619,0.503408495,0,12.4439833333,1,2,0,0,0,0,0,0,0,0,,,0,10.7636,0,0,3,10,0,21.98195,0,2,11135,350.3408495018,0.2495182181,0.2015031121,11,0.3460933403,0.1047619048,10044,185.5853172522,9375,-0.2035928144,237,0,0,0,7.4567383325,0.2206477733,79,66,13,3148,2833,315,5155,5209,-54,3193,4,6341
50461,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50461?gameHash=776eb5346fc7ffb4&tab=overview,CBLoL,2017-1,42778.535462963,4.2,1,7.02,10,Red,Support,Loop,paiN Gaming,Zyra,Camille,Illaoi,LeBlanc,Gangplank,Fiora,31.7833333333,0,0,3,3,5,11,0,0,0,0,0,0,9,0,0,0.503408495,0,12.4439833333,1,2,0,0,0,0,0,0,0,0,,,0,10.7636,0,0,3,10,0,21.98195,0,2,8248,259.507079182,0.1848249899,0.1219064928,51,1.6046145779,0.4857142857,7714,112.2764551652,6925,-0.0830449827,23,1,1,0,0.7551127425,0.036437247,2,7,-5,2086,1997,89,3205,3251,-46,2431,4,11418
50462,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50462?gameHash=7b1d24dd5d0ecfce&tab=overview,CBLoL,2017-1,42778.5789699074,4.2,2,7.02,1,Blue,Top,Mylon,paiN Gaming,Shen,Illaoi,Jayce,Camille,Ryze,Maokai,34.4,0,2,2,5,8,20,0,0,0,0,0,0,3,0.0581395349,0.0581395349,0.8139534884,0,10.8390166667,0,4,0,0,0,0,0,0,0,0,0,,0,11.2286333333,0,0,2,9,0,31.5587166667,0,1,8542,248.3139534884,0.189957303,0.2523164854,16,0.4651162791,0.1523809524,12465,232.5360465116,11125,-0.208029638,287,21,6,15,8.9534883721,0.2951612903,83,55,28,3351,2889,462,5476,4987,489,4864,4,23087
50462,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50462?gameHash=7b1d24dd5d0ecfce&tab=overview,CBLoL,2017-1,42778.5789699074,4.2,2,7.02,2,Blue,Jungle,SirT,paiN Gaming,Ivern,Illaoi,Jayce,Camille,Ryze,Maokai,34.4,0,2,7,3,8,20,1,0,0,0,0,0,3,0.0581395349,0.0872093023,0.8139534884,0,10.8390166667,0,4,0,4,0,0,0,0,0,0,0,,0,11.2286333333,0,0,2,9,0,31.5587166667,0,1,3300,95.9302325581,0.0733855186,0.176046582,13,0.3779069767,0.1238095238,10047,162.2453488372,9850,-0.0225846926,23,72,67,5,2.761627907,0.0725806452,31,31,0,2737,3193,-456,4332,4603,-271,2961,4,15596
50462,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50462?gameHash=7b1d24dd5d0ecfce&tab=overview,CBLoL,2017-1,42778.5789699074,4.2,2,7.02,3,Blue,Middle,Kami,paiN Gaming,Corki,Illaoi,Jayce,Camille,Ryze,Maokai,34.4,0,3,4,3,8,20,0,0,0,0,0,0,3,0.0872093023,0.261627907,0.8139534884,0,10.8390166667,0,4,0,0,0,0,0,0,0,0,0,,0,11.2286333333,0,0,2,9,0,31.5587166667,0,1,13121,381.4244186047,0.2917852695,0.2467334528,14,0.4069767442,0.1333333333,12288,227.3906976744,12183,-0.0951413048,281,20,20,0,8.75,0.2983870968,82,83,-1,3425,3524,-99,5047,6083,-1036,4623,4,16332
50462,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50462?gameHash=7b1d24dd5d0ecfce&tab=overview,CBLoL,2017-1,42778.5789699074,4.2,2,7.02,4,Blue,ADC,Matsukaze,paiN Gaming,Varus,Illaoi,Jayce,Camille,Ryze,Maokai,34.4,0,1,0,3,8,20,0,0,0,0,0,0,3,0.0290697674,0.1453488372,0.8139534884,0,10.8390166667,0,4,0,0,0,0,0,0,0,0,0,,0,11.2286333333,0,0,2,9,0,31.5587166667,0,1,12524,364.0697674419,0.2785091621,0.218218981,12,0.3488372093,0.1142857143,11384,201.111627907,11200,-0.2601941748,289,2,2,0,8.4593023256,0.2951612903,68,78,-10,2872,3644,-772,4262,6264,-2002,2812,4,6610
50462,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50462?gameHash=7b1d24dd5d0ecfce&tab=overview,CBLoL,2017-1,42778.5789699074,4.2,2,7.02,5,Blue,Support,Loop,paiN Gaming,Miss Fortune,Illaoi,Jayce,Camille,Ryze,Maokai,34.4,0,0,7,2,8,20,0,0,0,0,0,1,3,0,0.0290697674,0.8139534884,0,10.8390166667,0,4,0,0,0,0,0,0,0,0,0,,0,11.2286333333,0,0,2,9,0,31.5587166667,0,1,7481,217.4709302326,0.1663627468,0.1066844987,50,1.4534883721,0.4761904762,7848,98.3209302326,7200,-0.150882825,32,0,0,0,0.9302325581,0.0387096774,5,5,0,2038,2197,-159,3002,3622,-620,2577,4,12800
50462,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50462?gameHash=7b1d24dd5d0ecfce&tab=overview,CBLoL,2017-1,42778.5789699074,4.2,2,7.02,6,Red,Top,ayel,INTZ e-Sports,Gangplank,LeBlanc,Rengar,Ekko,Zyra,Katarina,34.4,1,2,2,9,20,8,0,0,0,0,0,0,3,0.0581395349,0.0581395349,0.8139534884,0,10.8390166667,4,0,0,0,0,0,0,0,0,0,1,,1,11.2286333333,1,1,9,2,1,31.5587166667,1,0,17306,503.0813953488,0.258040467,0.2439734868,19,0.5523255814,0.1233766234,16178,340.4720930233,13708,0.208029638,310,22,6,16,9.6511627907,0.3134328358,55,83,-28,2889,3351,-462,4987,5476,-489,4257,4,14700
50462,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50462?gameHash=7b1d24dd5d0ecfce&tab=overview,CBLoL,2017-1,42778.5789699074,4.2,2,7.02,7,Red,Jungle,Turtle,INTZ e-Sports,Kha'zix,LeBlanc,Rengar,Ekko,Zyra,Katarina,34.4,1,3,3,7,20,8,0,0,0,0,1,0,3,0.0872093023,0.0581395349,0.8139534884,1,10.8390166667,4,0,4,0,0,0,1,3,0,0,1,,1,11.2286333333,1,1,9,2,1,31.5587166667,1,0,7684,223.3720930233,0.1145719952,0.1494440301,31,0.9011627907,0.2012987013,11640,208.5534883721,10075,0.0225846926,20,109,75,34,3.75,0.105834464,31,31,0,3193,2737,456,4603,4332,271,2996,4,30687
50462,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50462?gameHash=7b1d24dd5d0ecfce&tab=overview,CBLoL,2017-1,42778.5789699074,4.2,2,7.02,8,Red,Middle,Envy,INTZ e-Sports,Syndra,LeBlanc,Rengar,Ekko,Zyra,Katarina,34.4,1,9,2,4,20,8,1,0,0,0,0,0,3,0.261627907,0.0872093023,0.8139534884,0,10.8390166667,4,0,0,0,0,0,0,0,0,0,1,,1,11.2286333333,1,1,9,2,1,31.5587166667,1,0,17940,521.511627907,0.2674937003,0.2482854298,15,0.4360465116,0.0974025974,16385,346.4895348837,13400,0.0951413048,292,34,15,19,9.476744186,0.2659430122,83,82,1,3524,3425,99,6083,5047,1036,4654,4,14356
50462,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50462?gameHash=7b1d24dd5d0ecfce&tab=overview,CBLoL,2017-1,42778.5789699074,4.2,2,7.02,9,Red,ADC,micaO,INTZ e-Sports,Jhin,LeBlanc,Rengar,Ekko,Zyra,Katarina,34.4,1,5,0,11,20,8,0,0,0,0,0,0,3,0.1453488372,0.0290697674,0.8139534884,0,10.8390166667,4,0,0,0,0,0,0,0,0,0,1,,1,11.2286333333,1,1,9,2,1,31.5587166667,1,0,16847,489.738372093,0.2511965646,0.2490353329,16,0.4651162791,0.1038961039,16421,347.5360465116,14550,0.2601941748,332,15,6,9,10.0872093023,0.2985074627,78,68,10,3644,2872,772,6264,4262,2002,3446,4,9018
50462,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50462?gameHash=7b1d24dd5d0ecfce&tab=overview,CBLoL,2017-1,42778.5789699074,4.2,2,7.02,10,Red,Support,Jockster,INTZ e-Sports,Malzahar,LeBlanc,Rengar,Ekko,Zyra,Katarina,34.4,1,1,1,10,20,8,0,0,0,0,0,0,3,0.0290697674,0,0.8139534884,0,10.8390166667,4,0,0,0,0,0,0,0,0,0,1,,1,11.2286333333,1,1,9,2,1,31.5587166667,1,0,7290,211.9186046512,0.1086972729,0.1092617204,73,2.1220930233,0.474025974,9711,152.4779069767,8375,0.150882825,17,1,0,1,0.523255814,0.0162822252,5,5,0,2197,2038,159,3622,3002,620,2659,4,9787
2017-121Edward GamingNewbee,,LPL,2017-1,,2,1,7.01,1,Blue,ADC,Zet,Edward Gaming,Ashe,KhaZix,Jayce,Camille,Caitlyn,Jhin,44.15,0,2,3,10,16,17,,,,,,,,0.0453001133,0.0906002265,0.7474518686,,,3,2,,,,,,,,,,,,,,,4,8,,,,,20002.0,,,,,,,17379.0,,,,,,,,,,,,,,,,,,,,2,19049.0
2017-121Edward GamingNewbee,,LPL,2017-1,,2,1,7.01,1,Blue,Jungle,firel0li,Edward Gaming,Lee Sin,KhaZix,Jayce,Camille,Caitlyn,Jhin,44.15,0,1,4,8,16,17,,,,,,,,0.0226500566,0.0679501699,0.7474518686,,,3,2,,,,,,,,,,,,,,,4,8,,,,,6105.0,,,,,,,12866.0,,,,,,,,,,,,,,,,,,,,2,33531.0
2017-121Edward GamingNewbee,,LPL,2017-1,,2,1,7.01,1,Blue,Middle,Scout,Edward Gaming,LeBlanc,KhaZix,Jayce,Camille,Caitlyn,Jhin,44.15,0,9,3,3,16,17,,,,,,,,0.2038505096,0.1132502831,0.7474518686,,,3,2,,,,,,,,,,,,,,,4,8,,,,,33844.0,,,,,,,18892.0,,,,,,,,,,,,,,,,,,,,2,17760.0
2017-121Edward GamingNewbee,,LPL,2017-1,,2,1,7.01,1,Blue,Support,meiko,Edward Gaming,Zyra,KhaZix,Jayce,Camille,Caitlyn,Jhin,44.15,0,2,4,10,16,17,,,,,,,,0.0453001133,0,0.7474518686,,,3,2,,,,,,,,,,,,,,,4,8,,,,,26513.0,,,,,,,12099.0,,,,,,,,,,,,,,,,,,,,2,15832.0
2017-121Edward GamingNewbee,,LPL,2017-1,,2,1,7.01,1,Blue,Top,Mouse,Edward Gaming,Poppy,KhaZix,Jayce,Camille,Caitlyn,Jhin,44.15,0,2,3,7,16,17,,,,,,,,0.0453001133,0.1132502831,0.7474518686,,,3,2,,,,,,,,,,,,,,,4,8,,,,,16806.0,,,,,,,16265.0,,,,,,,,,,,,,,,,,,,,2,32054.0
2017-121Edward GamingNewbee,,LPL,2017-1,,2,1,7.01,1,Red,ADC,Lwx,Newbee,Ezreal,Syndra,Varus,Rengar,Shen,Elise,44.15,1,4,5,5,17,16,,,,,,,,0.0906002265,0.0453001133,0.7474518686,,,2,3,,,,,,,,,,,,,,,8,4,,,,,21611.0,,,,,,,17659.0,,,,,,,,,,,,,,,,,,,,2,20869.0
2017-121Edward GamingNewbee,,LPL,2017-1,,2,1,7.01,1,Red,Jungle,Swift,Newbee,RekSai,Syndra,Varus,Rengar,Shen,Elise,44.15,1,3,3,9,17,16,,,,,,,,0.0679501699,0.0226500566,0.7474518686,,,2,3,,,,,,,,,,,,,,,8,4,,,,,12817.0,,,,,,,15394.0,,,,,,,,,,,,,,,,,,,,2,48938.0
2017-121Edward GamingNewbee,,LPL,2017-1,,2,1,7.01,1,Red,Middle,CoCo,Newbee,Ryze,Syndra,Varus,Rengar,Shen,Elise,44.15,1,5,2,8,17,16,,,,,,,,0.1132502831,0.2038505096,0.7474518686,,,2,3,,,,,,,,,,,,,,,8,4,,,,,22200.0,,,,,,,19249.0,,,,,,,,,,,,,,,,,,,,2,18135.0
2017-121Edward GamingNewbee,,LPL,2017-1,,2,1,7.01,1,Red,Support,MorZB,Newbee,Malzahar,Syndra,Varus,Rengar,Shen,Elise,44.15,1,0,5,10,17,16,,,,,,,,0,0.0453001133,0.7474518686,,,2,3,,,,,,,,,,,,,,,8,4,,,,,6654.0,,,,,,,11582.0,,,,,,,,,,,,,,,,,,,,2,14525.0
2017-121Edward GamingNewbee,,LPL,2017-1,,2,1,7.01,1,Red,Top,V,Newbee,Maokai,Syndra,Varus,Rengar,Shen,Elise,44.15,1,5,1,7,17,16,,,,,,,,0.1132502831,0.0453001133,0.7474518686,,,2,3,,,,,,,,,,,,,,,8,4,,,,,21589.0,,,,,,,17866.0,,,,,,,,,,,,,,,,,,,,2,32410.0
2017-122NewbeeEdward Gaming,,LPL,2017-1,,2,2,7.01,1,Blue,ADC,HappyY,Newbee,Varus,Syndra,Ryze,KhaZix,Jhin,Ashe,37.7666666667,1,7,3,6,17,10,,,,,,,,0.185348632,0.052956752,0.7149161518,,,0,4,,,,,,,,,,,,,,,6,5,,,,,21558.0,,,,,,,15632.0,,,,,,,,,,,,,,,,,,,,2,15895.0
2017-122NewbeeEdward Gaming,,LPL,2017-1,,2,2,7.01,1,Blue,Jungle,Swift,Newbee,RekSai,Syndra,Ryze,KhaZix,Jhin,Ashe,37.7666666667,1,4,1,11,17,10,,,,,,,,0.105913504,0.052956752,0.7149161518,,,0,4,,,,,,,,,,,,,,,6,5,,,,,11651.0,,,,,,,13328.0,,,,,,,,,,,,,,,,,,,,2,37037.0
2017-122NewbeeEdward Gaming,,LPL,2017-1,,2,2,7.01,1,Blue,Middle,CoCo,Newbee,Corki,Syndra,Ryze,KhaZix,Jhin,Ashe,37.7666666667,1,3,1,11,17,10,,,,,,,,0.079435128,0.026478376,0.7149161518,,,0,4,,,,,,,,,,,,,,,6,5,,,,,26981.0,,,,,,,15733.0,,,,,,,,,,,,,,,,,,,,2,21165.0
2017-122NewbeeEdward Gaming,,LPL,2017-1,,2,2,7.01,1,Blue,Support,MorZB,Newbee,Zyra,Syndra,Ryze,KhaZix,Jhin,Ashe,37.7666666667,1,1,4,9,17,10,,,,,,,,0.026478376,0.079435128,0.7149161518,,,0,4,,,,,,,,,,,,,,,6,5,,,,,9666.0,,,,,,,10106.0,,,,,,,,,,,,,,,,,,,,2,13003.0
2017-122NewbeeEdward Gaming,,LPL,2017-1,,2,2,7.01,1,Blue,Top,V,Newbee,Shen,Syndra,Ryze,KhaZix,Jhin,Ashe,37.7666666667,1,2,1,9,17,10,,,,,,,,0.052956752,0.052956752,0.7149161518,,,0,4,,,,,,,,,,,,,,,6,5,,,,,6556.0,,,,,,,15118.0,,,,,,,,,,,,,,,,,,,,2,27025.0
2017-122NewbeeEdward Gaming,,LPL,2017-1,,2,2,7.01,1,Red,ADC,Zet,Edward Gaming,Ezreal,Camille,LeBlanc,Rengar,Maokai,Orianna,37.7666666667,0,2,3,4,10,17,,,,,,,,0.052956752,0.185348632,0.7149161518,,,4,0,,,,,,,,,,,,,,,5,6,,,,,18781.0,,,,,,,13849.0,,,,,,,,,,,,,,,,,,,,2,19002.0
2017-122NewbeeEdward Gaming,,LPL,2017-1,,2,2,7.01,1,Red,Jungle,firel0li,Edward Gaming,Elise,Camille,LeBlanc,Rengar,Maokai,Orianna,37.7666666667,0,2,4,2,10,17,,,,,,,,0.052956752,0.105913504,0.7149161518,,,4,0,,,,,,,,,,,,,,,5,6,,,,,9699.0,,,,,,,12120.0,,,,,,,,,,,,,,,,,,,,2,24809.0
2017-122NewbeeEdward Gaming,,LPL,2017-1,,2,2,7.01,1,Red,Middle,Scout,Edward Gaming,Jayce,Camille,LeBlanc,Rengar,Maokai,Orianna,37.7666666667,0,1,5,3,10,17,,,,,,,,0.026478376,0.079435128,0.7149161518,,,4,0,,,,,,,,,,,,,,,5,6,,,,,16315.0,,,,,,,12986.0,,,,,,,,,,,,,,,,,,,,2,16307.0
2017-122NewbeeEdward Gaming,,LPL,2017-1,,2,2,7.01,1,Red,Support,meiko,Edward Gaming,Miss Fortune,Camille,LeBlanc,Rengar,Maokai,Orianna,37.7666666667,0,3,3,2,10,17,,,,,,,,0.079435128,0.026478376,0.7149161518,,,4,0,,,,,,,,,,,,,,,5,6,,,,,14845.0,,,,,,,11029.0,,,,,,,,,,,,,,,,,,,,2,18972.0
2017-122NewbeeEdward Gaming,,LPL,2017-1,,2,2,7.01,1,Red,Top,Mouse,Edward Gaming,Gangplank,Camille,LeBlanc,Rengar,Maokai,Orianna,37.7666666667,0,2,2,3,10,17,,,,,,,,0.052956752,0.052956752,0.7149161518,,,4,0,,,,,,,,,,,,,,,5,6,,,,,26662.0,,,,,,,17148.0,,,,,,,,,,,,,,,,,,,,2,21465.0
2017-121I MayOMG,,LPL,2017-1,,2,1,7.01,1,Blue,ADC,jinjiao,I May,Ashe,Maokai,Varus,LeBlanc,Syndra,Corki,39.9166666667,0,2,5,3,9,20,,,,,,,,0.0501043841,0.0250521921,0.7265135699,,,0,4,,,,,,,,,,,,,,,3,9,,,,,10214.0,,,,,,,13051.0,,,,,,,,,,,,,,,,,,,,2,15081.0
2017-121I MayOMG,,LPL,2017-1,,2,1,7.01,1,Blue,Jungle,Ben4,I May,Elise,Maokai,Varus,LeBlanc,Syndra,Corki,39.9166666667,0,1,4,4,9,20,,,,,,,,0.0250521921,0.1503131524,0.7265135699,,,0,4,,,,,,,,,,,,,,,3,9,,,,,7129.0,,,,,,,11855.0,,,,,,,,,,,,,,,,,,,,2,23769.0
2017-121I MayOMG,,LPL,2017-1,,2,1,7.01,1,Blue,Middle,Athena,I May,Orianna,Maokai,Varus,LeBlanc,Syndra,Corki,39.9166666667,0,3,4,3,9,20,,,,,,,,0.0751565762,0.1002087683,0.7265135699,,,0,4,,,,,,,,,,,,,,,3,9,,,,,14234.0,,,,,,,16169.0,,,,,,,,,,,,,,,,,,,,2,14528.0
2017-121I MayOMG,,LPL,2017-1,,2,1,7.01,1,Blue,Support,road,I May,Miss Fortune,Maokai,Varus,LeBlanc,Syndra,Corki,39.9166666667,0,3,5,3,9,20,,,,,,,,0.0751565762,0.0250521921,0.7265135699,,,0,4,,,,,,,,,,,,,,,3,9,,,,,19956.0,,,,,,,12095.0,,,,,,,,,,,,,,,,,,,,2,12543.0
2017-121I MayOMG,,LPL,2017-1,,2,1,7.01,1,Blue,Top,AmazingJ,I May,Nautilus,Maokai,Varus,LeBlanc,Syndra,Corki,39.9166666667,0,0,2,4,9,20,,,,,,,,0,0.2004175365,0.7265135699,,,0,4,,,,,,,,,,,,,,,3,9,,,,,18804.0,,,,,,,14029.0,,,,,,,,,,,,,,,,,,,,2,22347.0
2017-121I MayOMG,,LPL,2017-1,,2,1,7.01,1,Red,ADC,S1mLz,OMG,Jhin,Rengar,Camille,KhaZix,Jayce,Cassiopeia,39.9166666667,1,1,0,12,20,9,,,,,,,,0.0250521921,0.0501043841,0.7265135699,,,4,0,,,,,,,,,,,,,,,9,3,,,,,19842.0,,,,,,,16604.0,,,,,,,,,,,,,,,,,,,,2,11802.0
2017-121I MayOMG,,LPL,2017-1,,2,1,7.01,1,Red,Jungle,World6,OMG,Lee Sin,Rengar,Camille,KhaZix,Jayce,Cassiopeia,39.9166666667,1,6,4,8,20,9,,,,,,,,0.1503131524,0.0250521921,0.7265135699,,,4,0,,,,,,,,,,,,,,,9,3,,,,,8603.0,,,,,,,13598.0,,,,,,,,,,,,,,,,,,,,2,32171.0
2017-121I MayOMG,,LPL,2017-1,,2,1,7.01,1,Red,Middle,icon,OMG,Ryze,Rengar,Camille,KhaZix,Jayce,Cassiopeia,39.9166666667,1,4,1,6,20,9,,,,,,,,0.1002087683,0.0751565762,0.7265135699,,,4,0,,,,,,,,,,,,,,,9,3,,,,,14046.0,,,,,,,16978.0,,,,,,,,,,,,,,,,,,,,2,16211.0
2017-121I MayOMG,,LPL,2017-1,,2,1,7.01,1,Red,Support,Five,OMG,Malzahar,Rengar,Camille,KhaZix,Jayce,Cassiopeia,39.9166666667,1,1,4,15,20,9,,,,,,,,0.0250521921,0.0751565762,0.7265135699,,,4,0,,,,,,,,,,,,,,,9,3,,,,,9208.0,,,,,,,10861.0,,,,,,,,,,,,,,,,,,,,2,17427.0
2017-121I MayOMG,,LPL,2017-1,,2,1,7.01,1,Red,Top,Xiyang,OMG,Shen,Rengar,Camille,KhaZix,Jayce,Cassiopeia,39.9166666667,1,8,0,6,20,9,,,,,,,,0.2004175365,0,0.7265135699,,,4,0,,,,,,,,,,,,,,,9,3,,,,,16029.0,,,,,,,18084.0,,,,,,,,,,,,,,,,,,,,2,32252.0
2017-122OMGI May,,LPL,2017-1,,2,2,7.01,1,Blue,ADC,S1mLz,OMG,Jhin,KhaZix,Camille,Ryze,Orianna,Shen,31.5666666667,1,6,0,7,15,3,,,,,,,,0.1900739176,0.0633579725,0.5702217529,,,3,0,,,,,,,,,,,,,,,10,0,,,,,19997.0,,,,,,,14541.0,,,,,,,,,,,,,,,,,,,,2,9790.0
2017-122OMGI May,,LPL,2017-1,,2,2,7.01,1,Blue,Jungle,World6,OMG,Graves,KhaZix,Camille,Ryze,Orianna,Shen,31.5666666667,1,3,1,4,15,3,,,,,,,,0.0950369588,0,0.5702217529,,,3,0,,,,,,,,,,,,,,,10,0,,,,,9616.0,,,,,,,12566.0,,,,,,,,,,,,,,,,,,,,2,20199.0
2017-122OMGI May,,LPL,2017-1,,2,2,7.01,1,Blue,Middle,icon,OMG,Corki,KhaZix,Camille,Ryze,Orianna,Shen,31.5666666667,1,3,1,2,15,3,,,,,,,,0.0950369588,0.0316789863,0.5702217529,,,3,0,,,,,,,,,,,,,,,10,0,,,,,20071.0,,,,,,,13350.0,,,,,,,,,,,,,,,,,,,,2,16358.0
2017-122OMGI May,,LPL,2017-1,,2,2,7.01,1,Blue,Support,Five,OMG,Zyra,KhaZix,Camille,Ryze,Orianna,Shen,31.5666666667,1,2,1,8,15,3,,,,,,,,0.0633579725,0,0.5702217529,,,3,0,,,,,,,,,,,,,,,10,0,,,,,13202.0,,,,,,,10080.0,,,,,,,,,,,,,,,,,,,,2,14122.0
